1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1.6605051,1.862295,-0.45285691,-0.37808097,-0.69600958,-2.3122536,-2.4635513,0.76485656,1.7290009,0.043166367,-1.6090282,2.7661609,0.49096481,1.3446271,0.4709117,-1.1990854,0.18229919,-1.1834258,-1.9568994,-1.2179899,0.96553982,0.20067666,-0.18868211,0.39715755,0.15899386,0.85089522,0.083556462,-0.84607687,-0.53765238,-0.10702655,-1.5187313,-1.0862159,0.89359749,-2.5729028,1.2749209,1.2156467,-0.29946119,-0.21231054,0.13898218,0.54936547,-0.55418285,0.82316497,0.14153736,0.66224875,-0.37913297,0.53442541,-2.4388819,-0.81457057,1.6012593,0.99872124,-0.49918951,-1.4203979,0.38140335,-0.49643179,0.59031987,0.7453179,-1.1153206,-1.8010621,-0.17342834,-0.7584213,-0.021189357,0.071879932,0.34706384,0.28618125,-0.70597781,2.3933902,-1.7886272,-1.1746898,-0.78651926,0.52023342,-0.10728508,0.31904186,0.057679918,-1.1074534,1.5428987,-0.010836701,-1.176445,-1.3024945,1.0859184,-0.71228942,-0.79412122,-1.0103006,0.73244252,-1.4535485,1.0781654,1.6212523,2.7086774,0.78681962,-0.27779064,-0.85400824,-0.20236521,-0.56198779,0.089431972,0.40051428,-0.34538362,-0.11033773,-1.0103006,-3.7391035,-0.81643093,1.8612656,-1.4535485,-0.093235203,2.1763075,-2.2140557,0.71078709,0.39337198,1.2719663,1.1068561,0.46893388,-1.255885,1.0039881,-2.1248497,1.3288218,0.54947753,2.2132196,-0.72627141,0.17599623,-1.6821975,-0.30527536,0.0043698427,1.5276454,-0.26598262,0.3730251,1.2250019,1.5116713,-2.2772002,1.637099,0.089431972,0.3165435,2.3860239,-0.85400824,-0.30527536,-1.3024945,0.044138184,0.0043698427,0.1667382,-1.5242548,-0.12465631,-0.35213001,-1.176445,-0.84512523,1.0859184,3.4824047,-0.34538362,-0.58311905,1.5276454,2.4132052,-1.2262156,0.77943656,-2.3436741,-0.35418204,-1.7289464,0.15752886,-0.81744395,1.434403,1.1068561,-2.0051474,-1.2918331,-0.093235203,0.46893388,-1.2363233,0.45324804,-0.66824589,-2.5161967,0.8869422,1.2719663,-1.0261486,0.39337198,0.71078709,1.4794009,-2.1248497,0.54947753,1.1456859,-1.4699633,-2.0713564,0.40051428,1.3288218,1.0039881,-0.27542476,-1.4167246,0.73244252
1.7390916,1.8581391,-0.48707824,-0.47215552,-0.69600958,-2.2528477,-2.4050739,0.70144974,1.725254,0.21774738,-1.5581269,2.6092855,0.46837233,1.2617419,0.47453193,-1.0869249,0.12056486,-1.1400709,-1.8116071,-1.2458022,0.99235011,0.24882336,-0.31612427,0.38361732,0.035556746,0.94855187,0.10464001,-0.81557687,-0.57713887,-0.18259343,-1.4679612,-0.95495176,0.89947784,-2.6727494,1.0630608,1.26816,-0.30408171,-0.13613065,0.06311005,0.58182109,-0.6365683,0.87557155,0.15616683,0.66224875,0.24214501,0.44434949,-2.4125643,-0.77331592,1.6012593,0.93157542,-0.63381249,-1.4290947,0.33564105,-0.49643179,0.51400114,0.73989118,-1.0649047,-1.8137818,-0.13634459,-0.69595498,-0.070884266,-0.014838485,0.3272689,0.33706998,-0.57825223,2.4482665,-2.0383706,-1.2507693,-0.57518754,0.52917948,-0.088332912,0.28376882,0.1827402,-1.0871197,1.392785,0.022645995,-1.2309087,-1.3251798,1.0435042,-0.76931664,-0.83133674,-1.1514682,0.69849407,-1.4621312,1.0568083,1.6245919,2.6867476,0.86823607,-0.37479518,-0.76387082,-0.27545684,-0.53139565,0.28415439,0.44057349,-0.11168002,-0.130084,-1.1514682,-3.7190334,-0.80466227,1.8409728,-1.4621312,-0.060253211,2.1705543,-2.1934514,0.68604813,0.37164105,1.2275299,1.1210689,0.46893388,-1.2993295,1.031389,-2.1992434,1.5856928,0.61448451,2.1355169,-0.82441231,0.23875987,-1.5890728,-0.24167486,-0.034665973,1.4197048,-0.29652284,0.40174389,1.1812913,1.5776627,-2.2302436,1.5516287,0.28415439,0.28834336,2.2722248,-0.76387082,-0.24167486,-1.3251798,0.051317719,-0.034665973,0.29161992,-1.4846325,-0.12465631,-0.35550319,-1.2309087,-0.92454955,1.0435042,3.2959402,-0.11168002,-0.56450078,1.4197048,1.9122125,-0.95384983,0.6293003,-2.333549,-0.4284719,-1.7253376,-0.18146789,-0.80377629,1.4477508,1.1210689,-1.9188651,-1.3268518,-0.060253211,0.46893388,-1.3151118,0.43222215,-0.61211099,-2.4693443,0.94642619,1.2275299,-1.0611864,0.37164105,0.68604813,1.415611,-2.1992434,0.61448451,1.1749552,-1.4370575,-2.0745351,0.44057349,1.5856928,1.031389,-0.36783327,-1.3607368,0.69849407
1.8127664,1.8535677,-0.48218948,-0.56623007,-0.69600958,-2.1980114,-2.4468435,0.72786925,1.721507,0.35413879,-1.518537,2.4524101,0.44577984,1.1757868,0.43470939,-1.0508732,0.1102758,-1.1164228,-1.7244318,-1.2365314,1.0137983,0.3023197,-0.34382909,0.43777824,0.020127107,1.0328917,0.12572357,-0.77287686,-0.6363686,-0.23031987,-1.4679612,-0.82368758,0.90535819,-2.7635192,0.85663301,1.4204484,-0.28559962,-0.065029414,0.051437414,0.66296014,-0.65792749,0.93380108,0.17079629,0.68645614,-0.51719474,0.39931154,-2.4388819,-0.73664512,1.5894404,1.0147083,-0.63381249,-1.4290947,0.31428531,-0.51305432,0.43768241,0.73446445,-1.08171,-1.7968222,-0.13634459,-0.63348865,-0.12472042,-0.055647151,0.34706384,0.38795871,-0.57217006,2.5122889,-2.288114,-1.286273,-0.4284294,0.5023413,-0.06938074,0.29888584,0.1946507,-1.0667861,1.3643851,-0.0060534588,-1.2853723,-1.3308511,1.1028841,-0.80441031,-0.86855225,-1.2018852,0.69425051,-1.4792966,1.0835047,1.6245919,2.6670107,0.94965252,-0.32188361,-0.62866469,-0.26501518,-0.50386273,0.39993529,0.42054389,-0.07759825,-0.15641235,-1.2018852,-3.7310755,-0.70659013,1.8139157,-1.4792966,-0.02727122,2.1648011,-2.1762812,0.91694513,0.36077559,1.2053118,1.1295965,0.46893388,-1.3080184,0.94918636,-2.2157753,1.5086315,0.56031202,2.2035067,-0.79342045,0.2513126,-1.4099869,-0.1462741,-0.073701789,1.4736751,-0.26598262,0.52072171,1.1256595,1.5694138,-2.1738956,1.4604603,0.39993529,0.22066301,2.4185379,-0.62866469,-0.1462741,-1.3308511,0.058497254,-0.073701789,0.41650163,-1.4499629,-0.17147613,-0.33189093,-1.2853723,-0.92833166,1.1028841,3.1094757,-0.07759825,-0.54588251,1.4736751,1.4166655,-0.68148406,0.59176624,-2.3284864,-0.46097371,-1.7217287,-0.18146789,-0.79694246,1.4644355,1.1295965,-1.8709305,-1.2848293,-0.02727122,0.46893388,-1.309484,0.45324804,-0.60409172,-2.4752008,0.79501242,1.2053118,-1.0611864,0.36077559,0.91694513,1.4730219,-2.2157753,0.56031202,1.1651988,-1.4864162,-2.099964,0.42054389,1.5086315,0.94918636,-0.38915831,-1.3607368,0.69425051
1.847148,1.8494118,-0.43819062,-0.65507826,-0.69600958,-2.1386054,-2.5053209,0.74372095,1.7177601,0.51780849,-1.5524712,2.3007639,0.68074168,1.0929016,0.40574753,-0.97075856,0.11542033,-1.0691266,-1.6546915,-1.2875207,0.99771217,0.35046641,-0.39923872,0.42423801,-0.041591449,1.0905979,0.062472909,-0.71797686,-0.67190643,-0.27804632,-1.5187313,-0.6924234,0.90535819,-2.8225195,0.84576839,1.462459,-0.26249701,0.011150479,-0.024434717,0.64673233,-0.70369719,0.99203061,0.21956117,0.70374713,-0.033978536,0.51190643,-2.3336115,-0.69997431,1.5894404,1.0147083,-0.61137533,-1.4899727,0.28682793,-0.51720995,0.36136367,0.73446445,-1.0649047,-1.8392212,-0.09926084,-0.60465804,-0.17855657,-0.11686015,0.34706384,0.43884744,-0.4809375,2.3293678,-2.3578098,-1.3065609,-0.28754159,0.53514353,-0.11202313,0.27369081,0.16487444,-1.0464524,1.3035282,0.027429237,-1.3017114,-1.3365224,1.1198498,-0.80441031,-0.90576777,-1.2321354,0.67303273,-1.4792966,1.110201,1.6279314,2.6450809,1.0265458,-0.40125097,-0.55542803,-0.32244432,-0.47327059,0.77359182,0.41052908,-0.17497475,-0.16299443,-1.2321354,-3.7150194,-0.61244088,1.7598015,-1.4792966,0.049686759,2.1590479,-2.1556769,0.82623559,0.33361194,1.234936,1.126754,0.47406801,-1.3775297,0.9263523,-2.2488392,1.5728492,0.85284344,2.2229324,-0.79342045,0.18854896,-1.4744578,-0.06995349,-0.10785813,1.5816157,-0.24562248,0.52892708,1.09387,1.6189073,-2.2584176,1.5801188,0.77359182,0.20938295,2.2559678,-0.55542803,-0.06995349,-1.3365224,0.11593353,-0.10785813,0.54138334,-1.4103406,-0.19228494,-0.30827867,-1.3017114,-0.9774991,1.1198498,2.9230112,-0.17497475,-0.53191881,1.5816157,0.9156729,-0.4037778,0.41660727,-2.333549,-0.43311501,-1.7176043,-0.18146789,-0.83794545,1.4277291,1.126754,-1.9284521,-1.1797731,0.049686759,0.47406801,-1.2306955,0.55837748,-0.59607244,-2.4459181,0.94101855,1.234936,-1.1242545,0.33361194,0.82623559,1.4666429,-2.2488392,0.85284344,1.1554423,-1.5906179,-2.1381074,0.41052908,1.5728492,0.9263523,-0.47445848,-1.318746,0.67303273
1.9011762,1.8448404,-0.41863557,-0.75960554,-0.64098774,-2.0837691,-2.4551974,0.77014046,1.7135968,0.64874425,-1.5920611,2.1438885,0.71688966,1.0100164,0.38764637,-0.94672416,0.063975057,-0.98241685,-1.5907629,-1.2782499,0.96553982,0.39861312,-0.38815679,0.40392766,-0.087880367,1.1483041,0.054039488,-0.73017686,-0.70349562,-0.30986395,-1.3410359,-0.56115922,0.93475994,-2.8860583,0.69366371,1.5097209,-0.22553283,0.082251713,-0.012762082,0.74409919,-0.7769287,1.0910208,0.19030224,0.68991433,0.58729944,0.66953928,-2.2678175,-0.70455816,1.5894404,1.0147083,-0.6899054,-1.4812758,0.24411645,-0.47980926,0.28504494,0.72903773,-1.0901127,-1.8561808,-0.3588471,-0.57102232,-0.23239272,-0.11175907,0.31407228,0.48973617,-0.41403362,2.4482665,-2.3926577,-1.2659852,-0.11730215,0.51128736,-0.078856826,0.2636128,0.11723243,-1.0261187,1.169643,0.01307951,-1.3289432,-1.3421937,1.1792298,-0.79563689,-0.94298328,-1.3329694,0.71122474,-1.4964619,1.1315581,1.631271,2.6253441,1.1170086,-0.43211605,-0.45965703,-0.21280687,-0.44267845,0.99462808,0.4505883,-0.3989407,-0.17615861,-1.3329694,-3.7551596,-0.62420954,1.7327444,-1.4964619,0.093662747,2.1532948,-2.1282045,0.85097456,0.34991013,1.2423421,1.1096987,0.49973864,-1.3644963,0.885251,-2.3728287,1.4701008,0.86367794,2.0578143,-0.85540418,0.24503623,-1.4171504,-0.1589942,-0.26400139,1.6415827,-0.27107266,0.52482439,0.98658021,1.6189073,-2.2865916,1.5060445,0.99462808,0.11914248,2.1746827,-0.45965703,-0.1589942,-1.3421937,0.16619028,-0.26400139,0.66626506,-1.3707182,-0.12985852,-0.28803959,-1.3289432,-1.0493592,1.1792298,2.7365468,-0.3989407,-0.51330054,1.6415827,0.41468029,-0.13141203,0.28523804,-2.3183613,-0.52133422,-1.7139955,-0.030802668,-0.88919918,1.43774,1.1096987,-1.9284521,-1.1307469,0.093662747,0.49973864,-1.2813453,0.45324804,-0.61211099,-2.434205,0.89234984,1.2423421,-1.2503906,0.34991013,0.85097456,1.5112958,-2.3728287,0.86367794,1.1798334,-1.5851336,-2.208037,0.4505883,1.4701008,0.885251,-0.38915831,-1.3467399,0.71122474
1.9355578,1.8406846,-0.42352433,-0.81709554,-0.58096392,-2.0243631,-2.4802591,0.83354729,1.7098499,0.73603475,-1.688208,1.987013,0.63555671,0.92406129,0.43108915,-1.0028044,0.089697694,-0.79717334,-1.4861525,-1.3524162,0.9548157,0.45210946,-0.44910739,0.40392766,-0.041591449,1.2060103,0.058256199,-0.62647685,-0.76272535,-0.35759039,-1.4171911,-0.42551957,0.96416168,-2.958674,0.51439749,1.5202236,-0.26249701,0.15843161,-0.082797895,0.81982897,-0.82269839,1.1201356,0.22443766,0.64841596,-0.51719474,0.71457724,-2.3072939,-0.65413581,1.5894404,1.027498,-0.64503108,-1.4812758,0.23801481,-0.48812053,0.20872621,0.72361101,-1.08171,-1.8434611,-0.13634459,-0.43167436,-0.28208763,-0.15256773,0.37345708,0.5406249,-0.43228014,2.4848507,-2.4216977,-1.2507693,0.11164055,0.5023413,-0.055166612,0.22833976,0.12914293,-1.005785,1.169643,0.0035130257,-1.3670678,-1.347865,1.2046784,-0.78686348,-0.96531259,-1.3531362,0.72395541,-1.5093359,1.1849508,1.6947228,2.6034143,1.1848556,-0.3395208,-0.35825243,-0.19192355,-0.42738238,1.0735696,0.40051428,-0.66672607,-0.20906905,-1.3531362,-3.7511456,-0.62420954,1.7124515,-1.5093359,0.12114774,2.1475416,-2.1316386,0.85097456,0.30644828,1.1608754,1.1125412,0.49973864,-1.3905631,0.85785013,-2.4306905,1.6499105,0.70116048,2.1160913,-0.83474293,0.10695622,-1.3884966,-0.17807435,-0.33719354,1.6595728,-0.24562248,0.70944515,0.94286957,1.6024095,-2.2302436,1.5060445,1.0735696,0.085302308,1.8007714,-0.35825243,-0.17807435,-1.347865,0.30260144,-0.33719354,0.79114677,-1.3360487,-0.072634297,-0.26105415,-1.3670678,-1.0720519,1.2046784,2.5500823,-0.66672607,-0.49468227,1.6595728,0.26764985,0.012781609,0.17263585,-2.3132987,-0.48418929,-1.7098711,-0.10613528,-0.86186386,1.4243922,1.1125412,-1.8996913,-1.1027319,0.12114774,0.49973864,-1.2700898,0.5163257,-0.62814953,-2.3756394,0.84908876,1.1608754,-1.3064511,0.30644828,0.85097456,1.4475059,-2.4306905,0.70116048,1.1798334,-1.574165,-2.2875024,0.40051428,1.6499105,0.85785013,-0.43891674,-1.3467399,0.72395541
1.9060879,1.8361131,-0.43819062,-0.96866009,-0.52594208,-1.9695268,-2.496967,0.71201754,1.7061029,0.71421213,-1.6938637,1.8301376,0.54970527,0.84117605,0.40574753,-0.8465808,0.022818837,-0.78534928,-1.3408602,-1.4729363,0.98162599,0.50025616,-0.51005798,0.38361732,0.0046974679,1.3081059,0.032955936,-0.55937684,-0.81010913,-0.40531684,-1.2394957,-0.2942554,0.99356343,-3.0267513,0.51439749,1.5727368,-0.2809791,0.22953284,-0.1820153,0.85769386,-0.85016021,1.1492503,0.2098082,0.60000119,-0.17204031,0.51190643,-2.4125643,-0.65871966,1.5894404,1.0562748,-0.92549563,-1.4464884,0.21665907,-0.52552122,0.13240747,0.71818429,-1.1405285,-1.8561808,-0.21051209,-0.2971315,-0.33592378,-0.19847748,0.30747397,0.59151363,-0.32280107,2.530581,-2.4100817,-1.286273,0.25252836,0.49637725,-0.074118783,0.21322274,0.099366678,-0.98545136,0.96272944,-0.0012702166,-1.5032269,-1.3195084,1.0010899,-0.83511727,-0.99508501,-1.4035532,0.72819896,-1.5265013,1.1956294,1.7047415,2.5836775,1.2029481,-0.3483394,-0.26248142,-0.16059856,-0.4090271,1.1261973,0.40051428,-0.68133254,-0.12350191,-1.4035532,-3.8033279,-0.62813242,1.7124515,-1.5265013,0.18161472,2.1417884,-2.1316386,0.8674672,0.28743372,1.2645603,1.1125412,0.53567751,-1.4296631,0.87155057,-2.4058926,1.6755976,0.83117445,2.1646554,-0.82441231,0.12578531,-1.4314772,-0.1208339,-0.50309576,1.6715662,-0.30161287,0.52892708,0.98260652,1.6354052,-2.2959829,1.4661584,1.1261973,0.057102162,1.8007714,-0.26248142,-0.1208339,-1.3195084,0.35285818,-0.50309576,0.79657641,-1.2964264,-0.05182549,-0.30153231,-1.5032269,-1.0682698,1.0010899,2.3636178,-0.68133254,-0.48071857,1.6715662,0.26220428,0.076867671,0.0037325542,-2.2677356,-0.58633784,-1.7062623,-0.14380159,-0.88578227,1.434403,1.1125412,-1.8805174,-1.0887245,0.18161472,0.53567751,-1.2138123,0.60042925,-0.67626516,-2.381496,0.95724145,1.2645603,-1.341489,0.28743372,0.8674672,1.4475059,-2.4058926,0.83117445,1.2334937,-1.6070708,-2.3860395,0.40051428,1.6755976,0.87155057,-0.46024178,-1.4447185,0.72819896
1.9453811,1.8319573,-0.43330186,-1.0418292,-0.47092024,-1.9101208,-2.5470905,0.73315315,1.702356,0.88333748,-1.6938637,1.6784914,0.5000018,0.75829081,0.42746892,-0.86260373,0.007385255,-0.6946982,-1.2827433,-1.6166334,0.82612631,0.5537525,-0.57654954,0.42423801,-0.02616181,1.516736,-0.038728144,-0.51667684,-0.86539021,-0.44508888,-1.2648807,-0.16299122,0.97004203,-3.0312898,0.35142819,1.4677103,-0.26249701,0.37681397,-0.23454216,0.81982897,-0.90508384,1.2424176,0.21956117,0.5723356,0.03505235,0.69205826,-2.1625471,-0.63580041,1.5776215,1.0978413,-0.90305846,-1.4899727,0.22886235,-0.48812053,0.056088739,0.71275757,-1.1489312,-1.8519409,-0.09926084,-0.23466517,-0.38975993,-0.28009482,0.076533078,0.64240236,-0.31063672,2.4391205,-2.3810418,-1.2659852,0.4227678,0.47848513,-0.045690526,0.21322274,0.15891919,-0.96511768,1.0317006,0.027429237,-1.5032269,-1.3308511,1.0350213,-0.88337107,-0.88343846,-1.3833864,0.76639097,-1.5050446,1.1796116,1.7147602,2.5639406,1.230087,-0.41888816,-0.15544323,-0.087506927,-0.38455338,1.1840877,0.34042545,-0.62290664,-0.10375564,-1.3833864,-3.7993139,-0.63597819,1.6651016,-1.5050446,0.17062073,2.1331587,-2.1350726,0.85922088,0.27656826,1.1608754,1.1239114,0.46379976,-1.4774521,0.79848159,-2.546414,1.7012847,0.90701592,2.2714966,-0.85023887,0.081850763,-1.4458041,-0.15263415,-0.61044425,1.6895562,-0.26089259,0.5986727,0.87531675,1.5116713,-2.2396349,1.4262722,1.1840877,0.023261987,1.8657994,-0.15544323,-0.15263415,-1.3308511,0.37439678,-0.61044425,0.878021,-1.256804,-0.15066732,-0.43983269,-1.5032269,-1.0682698,1.0350213,2.1771533,-0.62290664,-0.28522673,1.6895562,-0.17888703,0.15163474,-0.12763667,-2.2576105,-0.60026719,-1.7021379,-0.36979942,-0.85844694,1.434403,1.1239114,-1.8038221,-1.0607095,0.17062073,0.46379976,-1.2700898,0.57940336,-0.67626516,-2.3229304,0.86531167,1.1608754,-1.45361,0.27656826,0.85922088,1.4730219,-2.546414,0.90701592,1.2481284,-1.6454609,-2.3637892,0.34042545,1.7012847,0.79848159,-0.48156683,-1.4797109,0.76639097
1.9257345,1.8273858,-0.38441424,-1.1359037,-0.4158984,-1.8552845,-2.5387365,0.76485656,1.6981927,0.9815393,-1.6486181,1.521616,0.46837233,0.67233574,0.44194985,-0.86660947,0.084553167,-0.61587118,-1.0967692,-1.6073626,0.63845428,0.60189921,-0.55438569,0.39038743,-0.041591449,1.6454652,-0.00077774883,-0.50447683,-0.93251724,-0.4689521,-1.0618003,-0.031727038,0.99944378,-3.1220595,0.1341358,1.3364272,-0.25787648,0.55964571,-0.33959588,0.93342364,-0.94780222,1.3879914,0.22931415,0.52046263,0.51826855,0.48938745,-2.2414999,-0.58996191,1.5776215,1.1138284,-0.74599831,-1.4899727,0.25937055,-0.471498,-0.020229995,0.71275757,-1.1573338,-1.8943399,-0.32176335,-0.24427538,-0.44359609,-0.38721757,0.21509761,0.69329109,-0.29847238,2.5397271,-2.3694258,-1.296417,0.55191496,0.46655705,-0.031476398,0.20314473,0.11127718,-1.0017183,0.85318698,0.032212479,-1.5032269,-1.3932356,1.0265384,-0.82195715,-0.93554018,-1.3934698,0.73668608,-1.4835879,1.1582545,1.7347976,2.5420108,1.2572258,-0.47179973,-0.014603514,-0.13971524,-0.37537574,1.2419782,0.34042545,-0.61803782,-0.064263118,-1.3934698,-3.7310755,-0.51829163,1.6786301,-1.4835879,0.22009371,2.1274055,-2.1385067,0.8674672,0.27928463,1.2497481,1.1153838,0.53567751,-1.5904079,0.86698376,-2.546414,1.662754,0.83117445,1.9801116,-0.87090011,0.031639849,-1.4171504,-0.095393693,-0.63484164,1.6415827,-0.27616269,0.64380222,0.79981654,1.5529159,-2.2208522,1.3977821,1.2419782,-0.0049381589,1.9308275,-0.014603514,-0.095393693,-1.3932356,0.46773074,-0.63484164,0.97032488,-1.2221345,-0.29112677,-0.48031085,-1.5032269,-1.0228844,1.0265384,1.9906888,-0.61803782,-0.26660846,1.6415827,-0.27690733,0.2103803,-0.24649454,-2.2069849,-0.64669835,-1.698529,0.11986256,-0.83452853,1.4043705,1.1153838,-1.8613436,-0.94864955,0.22009371,0.53567751,-1.2475788,0.41119627,-0.73240006,-2.2702214,0.90316511,1.2497481,-1.4185721,0.27928463,0.8674672,1.415611,-2.546414,0.83117445,1.3359362,-1.6564295,-2.3415389,0.34042545,1.662754,0.86698376,-0.53132526,-1.5007063,0.73668608
