0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.581816,-0.26324693,-1.3737044,1.4516561,-0.49084103,-0.57521556,-0.074958846,2.1588341,-0.94277987,-0.53369627,-1.3115986,-0.23234168,-1.4943981,-1.769198,1.4372568,1.4748437,-0.078699796,-0.70494556,-0.64763244,-0.61936828,-1.2539466,0.021236563,-0.5665413,-1.0330836,-3.5830641,-2.4432642,-0.68365224,-0.61257132,-0.76263153,0.31586419,0.13561499,0.045606648,1.1707382,-0.18375601,-0.77437837,1.2217244,0.25499797,-1.1810431,0.85081591,0.80254534
1.9685228,-0.46995915,-1.5272934,1.4531993,-0.76178915,-0.50353218,0.084427108,2.0240682,-0.83091311,-0.46763848,-1.2217598,-0.29867728,-1.6235623,-1.7344996,1.3574267,1.0942229,-0.057650133,-0.6893421,-0.60887895,-0.65053721,-1.39834,0.098162362,-0.53516295,-0.91426459,-1.5868336,-2.146193,-0.59763019,-0.71075857,-0.56544773,0.19122531,-0.36379488,0.084815053,1.0821854,-0.1361963,-0.66700096,1.385212,0.42555131,-1.1719249,0.91036739,0.56958988
2.2774546,-0.63648465,-1.684769,1.5363479,-0.90559496,-0.53514566,0.35916517,1.83247,-0.86901414,-0.50331245,-1.2452203,-0.24738302,-1.2835501,-1.7007183,1.3079769,0.95398304,0.021970325,-0.66281087,-0.55237569,-0.72224794,-1.4472787,0.11291333,-0.43265403,-0.89131479,-0.58124482,-1.9645627,-0.66710936,-0.84306633,-0.36834927,0.00066171839,-0.49059128,0.2369863,0.91513785,-0.1227138,-0.59913124,1.2287248,0.64009392,-1.022958,0.89604654,0.55749298
2.2101181,-0.73132618,-1.7790423,1.6080988,-0.92038898,-0.62285544,0.54198849,1.1835298,-1.039762,-0.47947535,-1.4361881,-0.18402224,-1.2221271,-1.7074221,1.0648167,0.71083342,0.039666423,-0.64026084,-0.53604241,-0.59764849,-1.3213859,0.1489748,-0.43177574,-0.85350776,-0.041957794,-1.871723,-0.66749275,-0.9155569,-0.41127654,-0.052294794,-0.58625159,0.250491,0.8345364,-0.12381389,-0.56631094,1.0923406,0.75964519,-1.064345,0.84790813,0.5660821
2.1845361,-0.97325025,-1.6668311,1.6322513,-0.85815702,-0.63942073,0.76535373,0.86342905,-1.2892093,-0.51130108,-1.4492284,-0.11612689,-1.1546298,-1.6640022,0.79256642,0.454595,-0.091992026,-0.61723235,-0.48823135,-0.63768117,-1.2667781,0.1361117,-0.48414738,-0.92622453,0.19992491,-1.7671327,-0.69789241,-1.0664543,-0.42791832,-0.045021191,-0.59855023,0.20538097,0.72949173,-0.12061595,-0.20049738,0.87003089,0.82166734,-1.071523,0.67428126,0.44245769
2.2552725,-1.0654215,-1.5865733,1.6389821,-0.96653267,-0.66566865,1.3266077,0.15215379,-1.4865928,-0.48546918,-1.2227822,0.0031294116,-1.0710319,-1.5946392,0.50454785,0.16524734,-0.45076675,-0.63379808,-0.42737007,-0.72038413,-0.99403075,0.12862422,-0.64947593,-0.88502009,0.13479674,-1.6451548,-0.96381448,-1.2255968,-0.34436803,-0.099727811,-0.78881802,0.18295595,0.49910479,-0.12673041,-0.0037652839,0.73761151,0.91699263,-1.1622196,0.42083564,0.11407112
2.2653252,-1.0870758,-1.5676084,1.63597,-1.2154785,-0.65657765,1.6092963,-0.18855625,-1.396952,-0.48900956,-1.1283227,0.12445547,-1.0151358,-1.5018011,0.29863836,0.12731693,-0.68400616,-0.6977669,-0.39209029,-0.73650576,-0.64940873,0.070836281,-0.71460718,-0.76989168,0.099470389,-1.4982204,-1.1737689,-1.3935056,-0.21631164,-0.022813137,-0.74727646,0.05082654,0.51435065,-0.15520483,-0.061959662,0.59497028,0.94999218,-1.1115697,0.10901474,0.17757165
2.0437434,-1.0866156,-1.5945728,1.6043988,-1.2352698,-0.62020585,2.0037268,-0.71440723,-1.1377157,-0.47377053,-1.1709217,0.22570896,-0.92858267,-1.3896207,-0.14186014,-0.15251619,-0.77404467,-0.58703591,-0.18320483,-0.61606007,-0.42210055,0.11006553,-0.64377416,-0.7705039,-0.14993183,-1.5061864,-1.2752599,-1.5627857,-0.019469208,0.091922471,-0.99394332,-0.05654088,0.35230956,-0.18521427,0.19600221,0.25668909,0.88581458,-1.1134589,-0.24149717,-0.0026033075
1.8660479,-1.0675506,-1.5714195,1.5475224,-1.2447969,-0.61541238,2.2471558,-0.93540273,-1.1410625,-0.41195052,-1.2210983,0.30515365,-1.2620189,-1.2591027,-0.4457375,-0.29503307,-0.87123702,-0.57592425,-0.50198583,-0.58644769,-0.37428668,0.14667096,-0.67761288,-0.6563973,-0.26450462,-1.2244914,-1.2963343,-1.660941,0.099028827,0.086398975,-1.0960339,-0.042516213,0.29510927,-0.20151095,0.24077442,0.17533248,0.89862581,-1.1010049,-0.40113612,-0.20992253
1.6269704,-1.0492832,-1.4913983,1.5310674,-1.2538387,-0.56577311,2.4940965,-1.2858701,-1.1968197,-0.51890646,-1.1332341,0.44895859,-1.3455549,-1.3670684,-0.67216252,-0.36827033,-0.79709689,-0.59175801,-0.47985157,-0.45046352,0.47905636,0.2230176,-0.75329513,-0.64210487,-0.21809849,-1.1215419,-1.1579356,-1.8790899,0.21774022,0.11116465,-1.1757697,0.073823527,0.13608111,-0.21041401,0.32031148,0.16843738,0.8512364,-1.0764586,-0.64294187,-0.713206
1.3560257,-1.0575923,-1.3972836,1.4303856,-1.2586202,-0.3902325,2.8049771,-1.3822463,-1.1757443,-0.44488517,-0.98637277,0.63083376,-1.3207775,-1.3690861,-0.8434203,-0.46043794,-0.42958416,-0.6125888,-0.42804787,-0.36050493,1.4002105,0.19841133,-0.77511236,-0.6653263,-0.24998736,-0.99278901,-0.96193802,-2.095416,0.34084675,0.14169397,-1.3229379,0.38800207,0.041525049,-0.21647729,0.24741436,0.26913496,0.68827266,-1.0421431,-0.76753182,-1.2863761
1.1869862,-1.0306993,-0.95316784,1.3860409,-1.2577215,-0.32773384,2.7826248,-1.4395409,-1.1473086,-0.44171862,-1.0460515,0.82427367,-1.3981509,-1.3522258,-1.0046742,-0.59380622,0.0015155439,-0.59230074,-0.40882601,-0.13815074,1.7620513,0.16657356,-0.92865115,-0.77927768,-0.23952143,-0.8502742,-0.67041936,-2.2567294,0.36004881,0.1521706,-1.4682791,0.52515782,0.014431363,-0.33137275,0.44661272,-0.10894329,0.774369,-0.9870682,-0.7752549,-0.88138241
0.45683397,-1.010493,-0.69184499,1.294637,-1.2216622,-0.33982979,2.7301077,-1.4160668,-1.0636204,-0.40511165,-1.1305478,1.0437471,-1.3622225,-1.3938622,-1.0695839,-0.56717168,0.21625043,-0.52255293,-0.34772116,0.035894642,1.5682,0.39922923,-0.92721497,-0.72815262,-0.24980321,-0.51181145,-0.24866507,-2.3414814,0.39930635,0.14481594,-1.6908444,0.49560636,-0.14568417,-0.27931035,0.57248711,-0.40135316,0.94513484,-0.84601101,-0.71460573,-0.82594648
0.37150559,-1.0020797,-0.50487777,1.1404068,-1.2041718,-0.25119256,2.5346384,-1.3452181,-1.046991,-0.21628716,-1.310067,1.2622353,-1.1913933,-1.4663407,-1.1187589,-0.69909554,0.63888233,-0.52324562,-0.32566897,0.22812956,1.7137567,0.60644668,-0.95986643,-0.73442145,-0.20661973,-0.26497104,-0.04755244,-2.3367992,0.38347532,0.12455312,-1.7840685,0.48252052,-0.035836939,-0.2235895,0.59648577,-0.3226883,0.96838935,-0.73295932,-0.67776553,-0.97248616
0.45784475,-1.0091616,-0.35603476,1.0491145,-1.2501177,-0.37559435,2.2977987,-1.3182903,-1.1521793,-0.153553,-1.4383091,1.3816281,-1.1236016,-1.5253609,-1.1717561,-0.67371567,0.87679582,-0.56950077,-0.31867127,0.60535498,1.8943085,0.91935272,-1.0353284,-0.73954775,-0.081857239,0.11189263,0.30313198,-2.2690209,0.41710025,0.069438242,-1.8876935,0.84898175,0.23249476,-0.25175693,0.78543965,-0.21257733,0.88620924,-0.64956402,-0.61814572,-1.0282499
0.5928301,-1.0080179,-0.25163761,0.90637492,-1.2813056,-0.51471239,2.1592459,-1.3241271,-1.1411254,-0.28196798,-0.1748468,1.4781582,-1.2193207,-1.5276425,-1.3162849,-0.70677263,0.89647267,-0.64112849,-0.29892253,1.0579178,1.8849829,1.1259302,-1.0506113,-0.68496491,0.45463682,-0.076750928,0.64511036,-2.1460418,0.38236586,0.072530199,-2.0290499,0.63966612,0.33704105,-0.28990191,0.86511899,-0.1342501,0.98335603,-0.71564203,-0.59356329,-0.9639626
0.26432594,-1.0177909,-0.20793736,0.76703788,-1.2931157,-0.22446237,1.372496,-1.2585561,-1.1326621,-0.26003772,-0.79953857,1.5664073,-1.5315087,-1.4973239,-1.3047108,-0.73159101,0.83151507,-0.9607887,-0.3879335,1.2591466,2.0612405,1.4920485,-1.1523449,-0.68915132,0.87195432,-0.10078128,0.89064613,-1.9769517,0.4869104,0.10858301,-2.1828609,0.59333128,0.437555,-0.35915642,1.0169366,-0.086743292,1.1327496,-0.66237115,-0.60311537,-0.92131201
0.061169775,-1.0643563,-0.24015302,0.49343974,-1.1450496,-0.29614184,0.89382524,-1.24268,-1.1665134,-0.17354814,-0.26662008,1.5805374,-1.6630119,-1.4710535,-1.2729061,-0.74672638,0.73446,-1.0700468,-0.35799135,1.5987594,1.8622297,1.7954192,-1.0784793,-0.72442322,0.9071579,-0.0027279164,1.1889991,-1.766873,0.71878593,0.096995681,-2.1526124,0.24512378,0.5981236,-0.43723723,1.0975645,-0.127609,1.1984147,-0.62577934,-0.63421851,-0.85718861
0.061094426,-1.0683397,-0.35027968,0.36488673,-1.1184635,-0.46109581,0.2431423,-1.2540852,-1.2272822,-0.17492094,-0.26170867,1.5019342,-1.6526135,-1.4152194,-1.3050778,-0.70317708,0.70709108,-1.050796,-0.35885713,2.0373941,2.1403,1.9737747,-1.0882579,-0.79205679,0.95644906,0.14748825,1.320042,-1.6502917,0.77686148,0.12221164,-2.0330629,0.070920378,0.68178329,-0.48605053,1.1200929,-0.18356587,1.2825985,-0.60105859,-0.65354948,-0.82938869
-0.34083662,-1.0352091,-0.24528144,0.30972087,-1.0855859,-0.54539061,0.010228498,-1.2592152,-1.2411477,-0.11978901,0.76361416,1.3787754,-1.7768786,-1.2189676,-1.3269842,-0.69922914,0.67473213,-1.1831415,-0.33231984,2.1098158,2.2871386,2.1504343,-1.1308338,-1.0070468,1.0053412,0.37794674,1.4847565,-1.4186699,0.99725844,0.17165293,-1.7140725,0.039043509,0.83426456,-0.40589746,1.143143,-0.24987158,1.475951,-0.62237545,-0.69072117,-0.87380955
-0.25132911,-1.0212281,-0.29243473,0.26863001,-1.1349832,-0.64847268,-0.20389397,-1.2013555,-1.3540012,-0.20261256,1.2152437,1.219886,-1.7496499,-1.1490135,-1.3194972,-0.63492558,0.62751638,-1.1147845,-0.31676761,2.0958204,2.5243493,2.1754565,-1.2430555,-1.0120696,0.95982517,0.37545901,1.6333734,-1.2115558,1.0377961,0.18474121,-1.3427149,0.14001822,0.91654237,-0.41945671,1.1294362,-0.19826674,1.587184,-0.56370089,-0.71063079,-0.90278966
-0.32446378,-1.0073331,-0.34112271,0.14665898,-1.3016182,-0.91372051,-0.38192526,-1.2964596,-1.4469393,-0.32211847,0.6308857,1.0580721,-1.5281238,-1.0515006,-1.3492441,-0.69109705,0.72537335,-0.96174561,-0.31630428,1.737435,2.5306625,2.2333725,-1.2955759,-0.91746799,0.90752621,0.32287277,1.6841189,-1.0498926,1.0785045,0.17072234,-0.96846318,0.055425359,0.96470389,-0.51137819,1.033157,-0.0047269082,1.6400683,-0.54957475,-0.71853706,-0.95402937
-0.44289803,-0.98711459,-0.39069314,0.018793912,-1.2858175,-0.89922685,-0.45814604,-1.2656142,-1.5335934,-0.33486321,0.7137583,0.82339118,-1.5622196,-0.93153706,-1.366177,-0.71554174,0.7351573,-0.75711895,-0.32360911,1.4711859,2.0996006,2.312023,-1.2898684,-0.90676699,0.91753176,0.21748856,1.8637164,-0.92715238,1.0900257,0.25039276,0.062314133,-0.17141316,0.88009276,-0.52834004,1.1786667,-0.22874953,1.768545,-0.48090128,-0.72705979,-0.97291234
-0.44896824,-1.0074252,-0.39679352,-0.099737394,-1.277279,-0.74236418,-0.57967906,-1.2740116,-1.3347373,-0.53195278,0.42190002,0.50180541,-1.5354674,-0.82905745,-1.3389084,-0.67324904,0.59676122,-0.35873091,-0.24454797,1.0131281,1.7753187,2.1711048,-1.1607731,-0.82238347,0.96053108,0.019714527,1.813352,-0.82123168,1.2130469,0.28314348,0.97253642,-0.33015621,0.78062087,-0.62427813,1.1328985,-0.22373463,1.8112895,-0.47588054,-0.73110016,-1.0423138
-0.55453983,-1.0488942,-0.59007598,-0.20095848,-1.2956143,-0.35676021,-0.67685537,-1.3175864,-1.4812135,-0.58271185,0.22391992,0.23968515,-1.4525637,-0.67851847,-1.3032094,-0.67097786,0.47929277,-0.18541471,-0.28652099,0.36388944,1.3292909,1.8503914,-1.1173876,-0.80852219,1.0037146,-0.13862644,1.7385077,-0.76937181,0.59563673,0.23106052,1.3735996,-0.38645131,0.72278627,-0.64735444,1.1792358,-0.3172986,1.7623519,-0.44520298,-0.72385104,-1.0629343
-0.63334223,-1.0591998,-0.57123129,-0.37082546,-1.404691,-0.089561806,-0.67960157,-1.3103269,-1.6562778,-0.56320363,0.10147536,0.057144,-1.5489277,-0.59889034,-1.2696419,-0.66069851,0.57657882,-0.002857828,-0.2613949,0.16992753,0.70174979,1.1765507,-1.1836117,-0.73803013,0.86814852,-0.29201842,1.5912958,-0.66124074,0.82627478,0.22445634,1.9306502,-0.34342692,0.52415965,-0.69325123,1.118338,-0.62584661,1.6476579,-0.53144904,-0.69956666,-1.1198782
-0.65257282,-1.0182498,-0.39640985,-0.42390889,-1.4330747,0.086322447,-0.66038016,-1.2699673,-1.6244724,-0.56132506,-0.075515959,-0.091609044,-1.5360584,-0.53995483,-1.2597771,-0.63643001,0.66996,0.28267294,-0.24529725,-0.13375475,0.13621935,0.63633258,-1.1645867,-0.62816599,0.51752449,-0.55518783,1.4191517,-0.54851588,0.82486663,0.18960429,2.2393202,-0.54988273,0.29649113,-0.75147925,1.1678531,-0.69060666,1.7196983,-0.53391686,-0.66612566,-1.2317204
-0.793338,-1.0207066,-0.29459608,-0.38138637,-1.6237971,0.41743314,-0.70870297,-1.2606409,-1.5944289,-0.67353659,-0.19190645,-0.32398937,-1.7784753,-0.52645136,-1.2493241,-0.6850154,0.66129172,0.37033795,-0.22059213,-0.29844743,-0.39319431,0.40719667,-1.1131477,-0.5547249,0.27045485,-1.0025282,1.33252,-0.44571414,1.0302006,-0.012045323,2.2380927,-0.65734548,0.056997447,-0.711262,1.2026654,-0.42774102,1.6615013,-0.38359258,-0.62647798,-1.3465033
-0.82184757,-1.1329307,-0.36586956,-0.34133673,-1.5244992,0.5994874,-0.73250137,-1.0628972,-1.7674055,-0.55055313,-0.20317263,-0.550182,-2.0257959,-0.42106786,-1.2200044,-0.66440248,0.73234632,0.43596352,-0.35825876,-0.66670593,-0.11166289,0.33888146,-1.0627616,-0.46903501,-0.090543041,-1.2340453,1.1793787,-0.3377204,1.1804461,-0.0255989,2.0543921,-0.70015899,-0.065399866,-0.72656093,1.2826767,-0.47950693,1.4772867,-0.37469991,-0.58612662,-1.3311543
-0.80497854,-1.2749918,-0.57273017,-0.33990506,-1.4143619,0.8485331,-0.7316491,-0.90268133,-2.0675239,-0.4832482,-0.1948132,-0.61582597,-2.008464,-0.41516274,-1.2088878,-0.64714114,0.87500899,0.48771915,-0.44473329,-0.74088829,-0.1677769,0.27408601,-1.0806994,-0.47254883,-0.220339,-1.2922951,1.1459452,-0.27688362,1.2287926,-0.035448133,1.8051616,-0.72369616,-0.1752335,-0.67557303,1.2375725,-0.49260638,1.4172379,-0.32202472,-0.56927309,-1.3402844
-0.90979479,-1.0059918,-0.6989621,-0.34083472,-1.3228475,0.87700105,-0.72823411,-1.0002759,-2.1234392,-0.54505878,-0.36109965,-0.6304866,-1.9029775,-0.42093382,-1.1878478,-0.61803599,1.1995573,0.59406903,-0.43736226,-0.77606295,-0.27763344,0.15137463,-1.0308053,-0.53359884,0.045544756,-1.2854141,1.0191887,-0.13401126,1.3404632,-0.085835019,1.1620441,-0.94955252,-0.28576034,-0.55553529,0.69907293,-0.52715312,1.2958955,-0.38372022,-0.54619834,-1.4002443
-0.91592197,-0.91497657,-0.68463579,-0.37564109,-1.2634018,0.84525285,-0.65573412,-1.0531786,-2.1847166,-0.60851233,-0.44876338,-0.6909054,-1.7990558,-0.37251464,-1.1641552,-0.66565327,1.643605,0.5899093,-0.52362763,-0.87329511,-0.25622615,0.066196606,-1.0086963,-0.52525189,0.30946423,-1.1969941,0.82956581,0.013942126,1.1405911,-0.077507749,0.73680851,-0.96077514,-0.48204911,-0.53169148,0.34592269,-0.51115129,1.0558215,-0.37252993,-0.53065041,-1.3503848
-0.85854447,-1.1299696,-0.62850841,-0.45681876,-1.0778743,0.97948955,-0.57438001,-1.0076905,-1.9084071,-0.53813195,-0.29416409,-0.76403823,-1.6771217,-0.3438808,-1.203043,-0.66845497,1.9306517,0.52178253,-0.31228781,-0.82889335,-0.36169228,0.092594753,-1.0014267,-0.56241651,0.88542805,-1.2233534,0.63427545,0.13991225,0.96943679,-0.044000545,0.20142807,-0.80045774,-0.68752164,-0.75754254,0.18272232,-0.51365409,0.80985794,-0.37972065,-0.52745039,-1.2237673
-0.85230886,-1.0616591,-0.60033281,-0.47284605,-0.9327383,1.0506204,-0.60559432,-0.97970384,-1.7166181,-0.53272871,-0.16971488,-0.83475242,-1.5106602,-0.37435884,-1.2384739,-0.5467698,2.4256675,0.46274291,-0.29234844,-0.83144348,-0.45869804,-0.0039520691,-0.99149368,-0.64412263,1.1288454,-1.2284611,0.61967809,0.24430921,0.85439513,0.028312216,-0.25989614,-0.89257569,-0.79873488,-1.0138993,-0.051999744,-0.58528446,0.62652373,-0.28909208,-0.54515009,-1.2854025
-0.83431878,-1.0688649,-0.52508961,-0.4746124,-0.7297564,1.0239878,-0.62721865,-0.96884442,-1.3857571,-0.59570476,-0.27542053,-0.87502991,-1.2806291,-0.37764511,-1.2400524,-0.50939895,2.9900425,0.47565057,-0.27696831,-0.82468576,-0.44052748,-0.040026337,-0.90520321,-0.68682745,1.2867551,-0.97230498,0.5423573,0.29101846,0.77093018,-0.033106651,-0.30432233,-0.933214,-0.80565555,-0.87961416,-0.42246126,-0.49143551,0.49910964,-0.33219384,-0.55919615,-1.2604219
-0.79777074,-1.0579727,-0.45875783,-0.50573733,-0.58071966,0.82072902,-0.65700857,-0.95348138,-0.88270056,-0.68706983,-0.21993158,-0.90550354,-1.1371066,-0.3372109,-1.2445165,-0.52601941,3.212829,0.43915919,-0.25223936,-0.79161265,-0.26061657,-0.098566227,-0.74299303,-0.72707907,1.4597345,-1.0008079,0.50563767,0.38527784,0.75454442,-0.20263293,-0.35062282,-0.85182182,-0.89558348,-0.83239983,-0.46737575,-0.70782582,0.41325617,-0.4352466,-0.59466243,-1.3138089
-0.70981249,-1.0533562,-0.39308469,-0.54530354,-0.45113265,0.96693476,-0.63117617,-0.95021848,-0.65738793,-0.71443474,-0.002245681,-0.92223906,-0.97437697,-0.35395407,-1.1856091,-0.52697009,3.1792715,0.34038788,-0.28463587,-0.79094204,-0.15521454,-0.1488827,-0.67815645,-0.63886267,1.4312218,-1.0767629,0.53709463,0.49191527,0.85879027,-0.34705132,-0.67712463,-0.83000054,-1.0242241,-0.69573282,-0.40073916,-1.0262395,0.12940539,-0.308707,-0.6302392,-1.2506919
