0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
-0.60789785,-0.68400196,-0.21262489,-0.66486296,-0.88109628,-0.72916433,-0.90923309,-0.65002337,0.88563802,-0.88049202,-0.94147312,-0.66153552,-0.99827705,-0.63475988,-0.70609164,-1.0946088,-0.77037246,-0.7625897,-0.69603219,-0.84985983,-0.82539103,-0.90601841,-0.6658056,-0.79402044,-0.72808129,-0.7622795,-0.8455854,-0.66623938,-0.91365915,-0.8815632,-0.51652215,-0.54744598,-0.49482906,-0.6256465,-0.62357919,-0.49254997,-0.51832953,-0.45324544,-0.49707956,-0.56438473,-0.86231831,-0.96373235,-1.0994591,-1.1117947,-0.77330688,-1.0363637,-0.90375432,-0.86229128,-1.0053098,-0.76691409,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,-0.97290194,-0.58779261,-0.59200165,-0.67242787,-0.69376888,-0.56262837,-0.6131903,-0.64347669,-0.61212965,-0.54398168,-0.56377688,-0.54016483,-0.58044913,-0.59980652,-0.63479518,-0.69142576,-0.69899161,-0.64677983,-0.64825389,-0.61509603,-0.72707537,-0.63797508,-0.76383687,-0.50018486,-0.64763185,-0.50828784,-0.62291881,-0.48663756,-0.48055968,-0.42121007,-0.53238606,-0.53393904,-0.49690238,-0.59143435,-0.57794535,-0.58892545,-0.59663319,-0.59150057,-0.58646996,-0.59347926,-0.58151211,-0.59004451,-0.58475375
-0.60789785,-0.68400196,0.15610006,-0.60815397,-0.77448996,-0.72916433,-0.90923309,-0.65002337,0.49951804,-0.88049202,0.58721361,-0.66153552,0.10246194,-0.63475988,-0.70609164,0.34556459,-0.65354694,-0.64971653,-0.61230752,-0.44771322,-0.39975614,-0.21748392,-0.45679397,-0.039878292,-0.67535723,-0.27930186,-0.052047139,-0.6138053,-0.24063039,-0.08218452,-0.51652215,-0.47151244,-0.49482906,-0.51728741,-0.50616955,-0.49254997,-0.51832953,-0.5535456,-0.49707956,-0.5163228,0.46087717,0.5940266,-0.88272322,0.60367305,0.28559655,0.71905011,0.074478585,0.072902991,-0.79895241,-0.57810341,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,1.2193231,-0.58779261,-0.59200165,-0.67242787,-0.45324608,-0.59193738,-0.51008941,-0.56904754,-0.49542006,-0.61562593,-0.59495338,-0.58008942,-0.51899703,-0.55273842,-0.52651106,-0.43379437,-0.46944342,-0.52728118,-0.56736715,-0.42939827,-0.25647899,-0.52878536,-0.20201821,-0.46042615,1.8793511,-0.47026911,-0.53922652,-0.53266941,-0.48055968,-0.4186065,-0.53238606,-0.50785772,-0.47631663,-0.51110416,-0.57794535,-0.53808757,-0.53218799,-0.59150057,-0.58646996,-0.59347926,-0.58151211,-0.52707328,-0.58475375
1.7258635,1.6510315,1.6480025,1.6946963,1.4683921,1.6543343,1.5293518,1.7111461,1.3280854,1.609209,1.5236441,1.5103272,1.6069248,1.5849158,1.6199035,1.6005225,1.6456698,1.4021407,1.7299671,1.6676428,1.6978451,1.6386793,1.7290646,1.6846198,1.6797463,1.7123386,1.6587487,1.7454386,1.6381814,1.6638934,1.4409958,1.3429404,1.0624658,1.435305,1.5103063,1.2302396,1.3617312,1.3825265,0.94604916,1.4181573,1.5070935,1.1671565,1.3837168,1.3338602,1.5454403,1.3353642,1.6010579,1.6752982,1.5914932,1.6411681,1.7272992,1.7246317,1.726624,1.2354872,1.7204455,1.7214358,1.7239525,0.77739449,1.7292623,1.7254667,1.7286156,1.6964589,1.7284392,1.7343845,1.7312104,1.7319475,1.7283834,1.7578393,1.7295203,1.732647,1.7108885,1.7313812,1.5562555,1.6277643,1.7149625,1.739439,1.3491107,1.5702894,1.7191908,1.4056101,1.1885996,-0.059778176,1.0599457,0.0093353871,1.527701,1.1746662,0.73865098,1.2163868,0.54793887,0.62706595,1.7268197,1.7307931,1.7357183,1.7180674,1.716297,1.7260746,1.7443112,1.7318943,1.7533144,1.730991
-0.60789785,-0.68400196,-0.70156232,-0.62617471,-0.78122403,-0.72916433,-0.90923309,-0.65002337,-0.94878254,-0.88049202,-0.64534983,-0.66153552,-0.69270233,-0.63475988,-0.70609164,-0.63481897,-0.65406948,-0.65016469,-0.61301014,-0.45727423,-0.59894157,-0.70870346,-0.60558209,-0.6901344,-0.67843492,-0.62802167,-0.69821344,-0.61681424,-0.70900749,-0.6243184,-0.51652215,-0.47523497,-0.49482906,-0.522284,-0.51196211,-0.49254997,-0.51832953,-0.5869734,-0.49707956,-0.5179134,-0.86433309,-1.0805462,-0.93469107,-0.80265638,-0.93118036,-0.80113383,-0.69269387,-0.59302937,-0.89065583,-0.60109379,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,-1.0029646,-0.58779261,-0.59200165,-0.67242787,-0.72363679,-0.60585134,-0.60720405,-0.57277818,-0.69865018,-0.70147986,-0.6119362,-0.6175408,-0.66916632,-0.58360662,-0.57069984,-0.5481458,-0.54363589,-0.59616131,-0.57003958,-0.59657007,-0.63634633,-0.58703091,-0.62020705,-0.47329491,-0.74350559,-0.47079098,-0.60718779,-0.56449863,-0.48055968,-0.43878047,-0.53238606,-0.50821573,-0.47673873,-0.58042175,-0.57794535,-0.58871607,-0.59211679,-0.59150057,-0.58646996,-0.59347926,-0.58151211,-0.58537058,-0.58475375
-0.60789785,-0.68400196,-0.21696197,-0.66486296,-0.88211629,-0.72916433,-0.90923309,-0.65002337,0.86976228,-0.88049202,-0.93847535,-0.66153552,-0.99827705,-0.63475988,-0.70609164,-1.0916232,-0.77137883,-0.7625897,-0.69603219,-0.84985983,-0.82436369,-0.90393547,-0.66689442,-0.79402044,-0.72808129,-0.76331516,-0.8455854,-0.66623938,-0.92382397,-0.88367478,-0.51652215,-0.54744598,-0.49482906,-0.6256465,-0.62178687,-0.48883466,-0.51832953,-0.45586,-0.49707956,-0.56438473,-0.8073666,-0.9331169,-1.0994591,-1.1117947,-0.69828721,-1.0391899,-0.90273716,-0.86030187,-1.0053098,-0.76691409,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,-0.97290194,-0.58779261,-0.59200165,-0.67242787,-0.69270908,-0.56262837,-0.6131903,-0.64347669,-0.61212965,-0.54398168,-0.56592556,-0.53911498,-0.58044913,-0.59980652,-0.63479518,-0.68750806,-0.69795743,-0.64677983,-0.64726017,-0.61509603,-0.7299781,-0.64011585,-1.2133072,-0.50094575,-0.64950895,-0.50828784,-0.62318917,-0.48663756,-0.48055968,-0.42121007,-0.53238606,-0.53393904,-0.49640265,-0.59143435,-0.57894577,-0.58996234,-0.59663319,-0.5843259,-0.58646996,-0.59033618,-0.58151211,-0.59004451,-0.58475375
-0.60789785,-0.68400196,0.14416786,-0.60815397,-0.77448996,-0.72916433,-0.90923309,-0.65002337,0.4942329,-0.88049202,0.58521831,-0.66153552,0.10450754,-0.63475988,-0.70609164,0.33760286,-0.65254058,-0.64971653,-0.61230752,-0.44771322,-0.3987288,-0.22373271,-0.45570515,-0.038805195,-0.6742535,-0.26167567,-0.036448574,-0.6138053,0.13554642,-0.06423104,-0.51652215,-0.47151244,-0.49482906,-0.51728741,-0.46493764,-0.46800162,-0.51832953,-0.53086933,-0.49707956,-0.5163228,0.62347919,0.70589587,-0.88272322,0.56014189,0.54325602,0.766087,0.030701636,0.11270074,-0.7795732,-0.57810341,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,1.2185131,-0.58779261,-0.59200165,-0.67242787,-0.45641528,-0.59193738,-0.51008941,-0.56904754,-0.49542006,-0.61562593,-0.59602772,-0.57903957,-0.51796075,-0.55273842,-0.52651106,-0.43379437,-0.46944342,-0.52623708,-0.56836087,-0.42939827,-0.1983778,-0.52878536,3.6352441,-0.46042615,1.8308977,-0.47026911,-0.53922652,-0.53266941,-0.48055968,-0.4186065,-0.53238606,-0.50785772,-0.47631663,-0.51110416,-0.56488165,-0.52355107,-0.53218799,-0.57508999,-0.58646996,-0.57668914,-0.58151211,-0.52707328,-0.58475375
1.7264015,1.6246461,1.6421464,1.6949238,1.4692438,1.6559783,1.5275775,1.712099,1.3193954,1.6158578,1.5304108,1.4736484,1.6070829,1.5818112,1.6103637,1.5997666,1.6502469,1.4019614,1.7297431,1.6679933,1.6936764,1.6317865,1.7279547,1.6858973,1.6773266,1.7119004,1.658349,1.7388728,1.636227,1.6696263,1.4408368,1.340209,1.0696921,1.4375746,1.5095703,1.2289461,1.3602437,1.3848143,0.94758136,1.417435,1.5081876,1.1628543,1.381821,1.3357482,1.5425887,1.3347008,1.6020164,1.6744429,1.5956232,1.6424569,1.7092323,1.72402,1.7255944,1.2407519,1.7207759,1.7311466,1.7268006,0.77685976,1.7270885,1.711444,1.737582,1.6989657,1.7320168,1.7336374,1.7327374,1.7311724,1.7285786,1.7419205,1.7365765,1.7363997,1.707887,1.7307475,1.524119,1.6268097,1.7200224,1.7185902,1.3480856,1.5706243,1.7289122,1.3851404,1.1938373,-0.059504869,1.059176,0.010359098,1.5272029,1.1752768,0.73886586,1.220134,0.54715123,0.62680396,1.727921,1.7310942,1.7356186,1.7152409,1.7161682,1.7145355,1.7398602,1.7334786,1.752037,1.7299167
-0.60789785,-0.68400196,-0.70160422,-0.62617471,-0.78122403,-0.72916433,-0.90923309,-0.65002337,-0.94880287,-0.88049202,-0.64537874,-0.66153552,-0.69269245,-0.63475988,-0.70609164,-0.63483811,-0.65406948,-0.65016469,-0.61301014,-0.45727423,-0.59894157,-0.70872358,-0.60556095,-0.69012418,-0.67843492,-0.62795196,-0.69814349,-0.61681424,-0.70732809,-0.624247,-0.51652215,-0.47523497,-0.49482906,-0.522284,-0.50958101,-0.49236312,-0.51832953,-0.58695664,-0.49707956,-0.5179134,-0.86339069,-1.0799141,-0.93469107,-0.80285323,-0.93005225,-0.80093391,-0.69286992,-0.59288521,-0.89060105,-0.60109379,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,-1.0029725,-0.58779261,-0.59200165,-0.67242787,-0.72365717,-0.60585134,-0.60721401,-0.57277818,-0.69865018,-0.70147986,-0.61194653,-0.61753071,-0.66915626,-0.58360662,-0.57069984,-0.54813634,-0.54363589,-0.59616131,-0.57003958,-0.59657007,-0.63610444,-0.58704125,-0.60230995,-0.47329491,-0.74371583,-0.47079098,-0.60718779,-0.56449863,-0.48055968,-0.43878047,-0.53238606,-0.50821573,-0.47673873,-0.58042175,-0.5778288,-0.58864628,-0.59211679,-0.58953844,-0.58646996,-0.59110674,-0.58151211,-0.58537058,-0.58475375
-0.60789785,-0.68400196,-0.21479343,-0.66486296,-0.88211629,-0.72916433,-0.90923309,-0.65002337,0.87611461,-0.88049202,-0.94147312,-0.9158019,-0.99930479,-0.63475988,-0.70609164,-1.090628,-0.77137883,-0.7625897,-0.69603219,-0.84985983,-0.82641837,-0.90497191,-0.66689442,-0.79402044,-0.72808129,-0.7622795,-0.84454616,-0.66517436,-0.92382397,-0.88367478,-0.51652215,-0.54744598,-0.49482906,-0.62474043,-0.61371712,-0.48957484,-0.51832953,-0.2317119,-0.47773151,-0.56705007,-0.85110699,-0.91518396,-1.0994591,-1.1108642,-0.71459265,-1.0382448,-0.90273716,-0.85732257,-0.84912582,-0.76691409,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,-0.97290194,-0.58779261,-0.59200165,-0.67242787,-0.69376888,-0.56262837,-0.6131903,-0.64347669,-0.61212965,-0.54398168,-0.56377688,-0.53805503,-0.58044913,-0.59980652,-0.63584131,-0.6904416,-0.69693319,-0.64574578,-0.64825389,-0.61509603,-0.72804294,-0.64011585,-1.1150953,-0.50018486,-0.65044601,-0.50828784,-0.62318917,-0.48663756,-0.48055968,-0.42121007,-0.53238606,-0.53393904,-0.49690238,-0.59143435,-0.58095631,-0.58892545,-0.59560539,-0.59150057,-0.58646996,-0.59347926,-0.58997501,-0.59004451,-0.58475375
-0.60789785,-0.68400196,0.13983078,-0.60815397,-0.77448996,-0.72916433,-0.90923309,-0.65002337,0.49211885,-0.88049202,0.58721361,-0.51939428,0.1055254,-0.63475988,-0.70609164,0.33760286,-0.65354694,-0.64971653,-0.61230752,-0.44771322,-0.39358222,-0.26018904,-0.45789337,-0.048381311,-0.67535723,-0.26997093,-0.061400282,-0.61487032,0.13554642,-0.081123632,-0.51652215,-0.47151244,-0.49482906,-0.51728741,8.625685,-0.46874899,-0.51832953,12.026888,5.0377005,9.0179102,0.47994183,0.7956013,-0.88380654,0.51568015,0.47585112,0.74068744,0.028667318,0.1047335,0.17818036,-0.57810341,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,1.2233965,-0.58779261,-0.59200165,-0.67242787,-0.45535549,-0.59193738,-0.50906348,-0.56904754,-0.49542006,-0.61562593,-0.59602772,-0.57903957,-0.51796075,-0.55273842,-0.52755719,-0.43281968,-0.46944342,-0.52623708,-0.56736715,-0.42853852,-0.19934538,-0.52878536,0.50934468,-0.46042615,1.8205841,-0.47026911,-0.53922652,-0.53266941,-0.48055968,-0.41808678,-0.53238606,-0.50785772,-0.47681635,-0.51110416,-0.54878757,-0.52459794,-0.53218799,-0.59150057,-0.58646996,-0.59347926,-0.52755603,-0.52707328,-0.58475375
1.7241099,1.6524399,1.6487777,1.6977359,1.4719572,1.655948,1.530012,1.7127579,1.3236438,1.6018362,1.5299288,1.5114296,1.6075276,1.5830965,1.6235818,1.5991254,1.6510404,1.3991022,1.7282666,1.667553,1.6918094,1.6391221,1.7262845,1.6857542,1.6784091,1.7097893,1.659608,1.7294634,1.6355493,1.6708912,1.4410543,1.3424956,1.0689943,1.427986,1.4761397,1.2242103,1.3614051,1.3047434,0.93786246,1.3950979,1.5043421,1.1673604,1.3821439,1.3320169,1.5402802,1.3371454,1.602212,1.6736356,1.588634,1.6430716,1.7198247,1.7223724,1.7222017,1.2390439,1.7206417,1.7261622,1.7270181,0.77952554,1.7285019,1.7174217,1.7360176,1.6990778,1.7284914,1.7389264,1.7312877,1.7317059,1.7285581,1.7467137,1.7394535,1.7375667,1.7032306,1.7367326,1.5543061,1.6272572,1.7166592,1.7336986,1.3456634,1.5703173,1.7250547,1.3992085,1.1919757,-0.060054486,1.0591564,0.010269851,1.5272474,1.1751504,0.73928064,1.2188849,0.54824765,0.63017589,1.7270256,1.7322986,1.7358878,1.7197771,1.7161385,1.7090761,1.7401948,1.7376487,1.7507798,1.7313853
-0.60789785,-0.68400196,-0.70162518,-0.62617471,-0.78122403,-0.72916433,-0.90923309,-0.65002337,-0.9487927,-0.88049202,-0.6453691,-0.65925337,-0.69268257,-0.63475988,-0.70609164,-0.63483811,-0.65406948,-0.65016469,-0.61301014,-0.45727423,-0.59892182,-0.70889464,-0.60559266,-0.69016506,-0.67843492,-0.62798184,-0.69825341,-0.61681424,-0.70731827,-0.6243184,-0.51652215,-0.47523497,-0.49482906,-0.522284,-0.47056569,-0.49237031,-0.51832953,-0.53175761,-0.47245535,-0.47523371,-0.86419228,-1.0794553,-0.93469107,-0.80302324,-0.93034472,-0.80105204,-0.6928797,-0.59292365,-0.88656965,-0.60109379,-0.59947986,-0.62082804,-0.57882627,-1.352876,-0.59080305,-0.58082379,-0.60957259,-1.0029646,-0.58779261,-0.59200165,-0.67242787,-0.72365717,-0.60585134,-0.60721401,-0.57277818,-0.69865018,-0.70147986,-0.6119362,-0.61753071,-0.66916632,-0.58360662,-0.57056907,-0.5481458,-0.54363589,-0.59615127,-0.57003958,-0.59657007,-0.63610444,-0.58704125,-0.61752334,-0.47329491,-0.74375187,-0.47079098,-0.60718516,-0.56449863,-0.48055968,-0.43877547,-0.53238606,-0.50821573,-0.47673873,-0.58042175,-0.57774138,-0.58865625,-0.59211679,-0.59150057,-0.58646996,-0.59347926,-0.58109305,-0.58537058,-0.58475375
-0.60789785,-0.68400196,-0.21370392,-0.66486296,-0.88211629,-0.72916433,-0.90923309,-0.65002337,0.88139975,-0.88049202,-1.0163112,-1.0068945,-1.0003226,-0.63475988,-0.70609164,-1.0926184,-0.77137883,-0.78031884,-0.69603219,-0.85079436,-0.82539103,-0.90497191,-0.66689442,-0.80465943,-0.72808129,-0.74568897,-0.8455854,-0.66517436,-0.92382397,-0.88367478,-0.51652215,-0.54744598,-0.49482906,-0.6256465,-0.62357919,-0.48957484,-0.51832953,-0.45586,-0.47839824,-0.56705007,-0.84325365,-0.97639449,-1.0994591,-1.1117947,-0.77439321,-1.0382448,-0.92003864,-0.85433365,-0.82289981,-0.76691409,-0.59947986,-0.62082804,-0.57882627,-1.2857315,-0.59080305,-0.58082379,-0.60957259,-0.97290194,-0.58779261,-0.59200165,-0.67242787,-0.69376888,-0.56262837,-0.61216437,-0.64347669,-0.62254836,-0.54398168,-0.56377688,-0.53911498,-0.58044913,-0.59980652,-0.63584131,-0.6904416,-0.69795743,-0.64677983,-0.64726017,-0.61594752,-0.72804294,-0.63904029,-0.79038339,-0.50094575,-0.65075836,-0.50828784,-0.62318917,-0.48756246,-0.48055968,-0.42121007,-0.53238606,-0.53393904,-0.49690238,-0.59143435,-0.57794535,-0.58996234,-0.59560539,-0.59150057,-0.58646996,-0.59347926,-0.58574356,-0.59004451,-0.58475375
-0.60789785,-0.68400196,0.1354937,-0.60815397,-0.77448996,-0.72916433,-0.90923309,-0.65002337,0.48789074,-0.88049202,0.58821608,1.3325612,0.1055254,-0.63475988,-0.70609164,0.33959329,-0.65354694,-0.51724988,-0.61230752,-0.44771322,-0.39770146,-0.25290381,-0.45789337,0.13563955,-0.67535723,-0.2865515,-0.05724333,-0.6138053,0.13351345,-0.086407668,-0.51652215,-0.47151244,-0.49482906,-0.51728741,-0.50616955,-0.46800162,-0.51832953,-0.52999781,4.9409538,9.0009982,0.5203134,0.5845249,-0.88272322,0.56755069,0.27037744,0.72375743,0.55698351,0.10672291,0.24203644,-0.57810341,-0.59947986,-0.62082804,-0.57882627,1.3900675,-0.59080305,-0.58082379,-0.60957259,1.2176953,-0.58779261,-0.59200165,-0.67242787,-0.45219648,-0.59193738,-0.50906348,-0.56904754,-0.4005847,-0.61562593,-0.59602772,-0.57903957,-0.51796075,-0.55273842,-0.52651106,-0.43379437,-0.46944342,-0.52623708,-0.56736715,-0.43368048,-0.19934538,-0.52878536,-0.14804485,-0.46042615,1.8218335,-0.47026911,-0.53922652,-0.53266941,-0.48055968,-0.41808678,-0.53238606,-0.50785772,-0.47631663,-0.51110416,-0.57794535,-0.52459794,-0.53218799,-0.5668847,-0.58646996,-0.59347926,-0.53919762,-0.52707328,-0.58475375
1.723801,1.6521518,1.652151,1.6991834,1.4729871,1.6561498,1.528836,1.7089462,1.3263169,1.6087189,1.5296878,1.5075326,1.6069347,1.5770653,1.6195593,1.5987809,1.6489696,1.3975067,1.7316677,1.6682089,1.7005715,1.6420905,1.7271619,1.6848957,1.6793961,1.7074988,1.6592383,1.7249034,1.6368163,1.6692284,1.4418909,1.3423473,1.0613259,1.433616,1.5114145,1.2233911,1.3662336,1.3847975,0.93186828,1.3937738,1.5038655,1.1632009,1.3825293,1.3313011,1.5407398,1.3382268,1.6022902,1.6678019,1.5911207,1.6427246,1.7216628,1.7194027,1.7255944,1.2313576,1.7218498,1.719083,1.7273703,0.77653736,1.7272737,1.7238068,1.7239435,1.6999032,1.7260507,1.7372332,1.7321962,1.7284242,1.7281471,1.7612173,1.7351027,1.735303,1.711865,1.7325179,1.554609,1.6263324,1.7210966,1.7277074,1.3482179,1.5697033,1.7260682,1.4023623,1.1914955,-0.059462821,1.05793,0.0099338641,1.5249796,1.1760627,0.73954549,1.2154946,0.54771511,0.6292007,1.7266859,1.7319198,1.7372238,1.7195201,1.7169015,1.7144847,1.7429729,1.7380882,1.7482857,1.7306165
-0.60789785,-0.68400196,-0.70164613,-0.62617471,-0.78122403,-0.72916433,-0.90923309,-0.65002337,-0.94878254,-0.88049202,-0.64528235,-0.65246493,-0.69268257,-0.63475988,-0.70609164,-0.63482854,-0.65406948,-0.64984201,-0.61301014,-0.45727423,-0.59893169,-0.70885439,-0.60558209,-0.68937812,-0.67843492,-0.62807146,-0.69823342,-0.61681424,-0.70733791,-0.6243286,-0.51652215,-0.47523497,-0.49482906,-0.522284,-0.51196211,-0.49237031,-0.51832953,-0.58695664,-0.47278231,-0.4752853,-0.86400813,-1.0805768,-0.93469107,-0.8027906,-0.93124304,-0.80112474,-0.69068889,-0.59290443,-0.88628483,-0.60109379,-0.59947986,-0.62082804,-0.57882627,-1.3413735,-0.59080305,-0.58082379,-0.60957259,-1.0029725,-0.58779261,-0.59200165,-0.67242787,-0.72364698,-0.60585134,-0.60721401,-0.57277818,-0.69823746,-0.70147986,-0.6119362,-0.61753071,-0.66916632,-0.58360662,-0.57069984,-0.5481458,-0.54363589,-0.59616131,-0.57003958,-0.59660314,-0.63610444,-0.58703091,-0.61993355,-0.47329491,-0.74375788,-0.47079098,-0.60718779,-0.56449863,-0.48055968,-0.43877547,-0.53238606,-0.50821573,-0.47673873,-0.58042175,-0.57794535,-0.58865625,-0.59212667,-0.59131229,-0.58646996,-0.59347926,-0.58120548,-0.58537058,-0.58475375
-0.60789785,-0.68400196,-0.21262489,-0.66486296,-0.88109628,-0.72916433,-0.90923309,-0.65002337,0.87822866,-0.88049202,-1.039262,-0.98587166,-0.99827705,-0.63475988,-0.70609164,-1.0975945,-0.77137883,-0.78218318,-0.69603219,-0.85079436,-0.82539103,-0.90705484,-0.66689442,-0.79508332,-0.72808129,-0.76124383,-0.84454616,-0.66623938,-0.92484536,-0.88367478,-0.51652215,-0.54744598,-0.49482906,-0.62200462,-0.20499999,-0.48808728,-0.51832953,-0.24479307,-0.47839824,-0.56438473,-0.81073541,-0.97955493,-1.0994591,-1.1117947,-0.77547955,-1.0382448,-0.90273716,-0.86030187,-0.86280849,-0.76691409,-0.59947986,-0.74746725,-0.57882627,-1.2868558,-0.59080305,-0.58082379,-0.60957259,-0.97290194,-0.58779261,-0.59200165,-0.67242787,-0.69481848,-0.56262837,-0.6131903,-0.64347669,-0.62359526,-0.54611878,-0.56592556,-0.53911498,-0.5814854,-0.59980652,-0.63584131,-0.6904416,-0.69693319,-0.64677983,-0.64825389,-0.61680727,-0.72707537,-0.63904029,-1.1221721,-0.50018486,-0.65138306,-0.50828784,-0.62318917,-0.48756246,-0.48055968,-0.42121007,-0.53238606,-0.53393904,-0.49690238,-0.59143435,-0.57794535,-0.58892545,-0.59560539,-0.59047987,-0.58646996,-0.59347926,-0.58574356,-0.59004451,-0.58475375
-0.60789785,-0.68400196,0.11705588,-0.60815397,-0.77448996,-0.72916433,-0.90923309,-0.65002337,0.48259543,-0.88049202,0.58223019,0.78398446,0.10450754,-0.63475988,-0.70609164,0.34855981,-0.65254058,-0.54057204,-0.61230752,-0.44771322,-0.39564678,-0.19039575,-0.45570515,-0.019663182,-0.67535723,-0.28551584,-0.063488751,-0.61272995,0.1304591,-0.098026425,-0.51652215,-0.47151244,-0.49482906,4.0477899,9.8662096,-0.46800162,-0.51832953,10.913103,4.9509612,-0.5163228,0.62459491,0.57924391,-0.88163991,0.66388295,0.2692911,0.71999521,0.011365838,0.052009412,0.15766184,-0.57810341,-0.59947986,-0.3522278,-0.57882627,1.3833541,-0.59080305,-0.58082379,-0.60957259,1.2176953,-0.58779261,-0.59200165,-0.67242787,-0.45430588,-0.59193738,-0.51008941,-0.56904754,-0.39850096,-0.61669448,-0.59602772,-0.57903957,-0.51796075,-0.55273842,-0.52755719,-0.43379437,-0.46944342,-0.52623708,-0.56736715,-0.43795443,-0.19934538,-0.52985058,0.53411346,-0.46042615,1.8158928,-0.47026911,-0.53922652,-0.53266941,-0.48055968,-0.4186065,-0.53238606,-0.50785772,-0.47631663,-0.51110416,-0.57794535,-0.52459794,-0.53218799,-0.57201796,-0.58646996,-0.59347926,-0.54131335,-0.52707328,-0.58475375
1.7221171,1.6550966,1.657389,1.6942,1.467689,1.6545864,1.5281139,1.7065842,1.3242537,1.6065361,1.5368786,1.5079871,1.6062232,1.574989,1.631253,1.5960345,1.648447,1.3971661,1.7322481,1.6701319,1.7022804,1.6392529,1.7270667,1.6839861,1.6816672,1.7084548,1.6604674,1.7406306,1.6374841,1.6718398,1.440979,1.3435179,1.0666593,1.3966166,1.4708667,1.2293054,1.3625187,1.3112882,0.93485575,1.4167816,1.5019374,1.1683086,1.3828835,1.3303258,1.5413875,1.3380814,1.6027108,1.6720594,1.589127,1.6430815,1.7265477,1.7151308,1.7241334,1.2298116,1.7217878,1.7145527,1.7272978,0.77643513,1.7262306,1.7290615,1.7230301,1.6994344,1.7242358,1.7368646,1.7347864,1.7308502,1.7225783,1.7388214,1.7348099,1.7345988,1.7095934,1.7306972,1.5535964,1.618228,1.7246505,1.7392171,1.3468042,1.5709128,1.7210006,1.4006872,1.1921973,-0.060027456,1.0582366,0.010256727,1.525282,1.1756416,0.73977537,1.2217548,0.54796124,0.62966646,1.7255641,1.7318906,1.7339237,1.7199747,1.7187348,1.7149523,1.7432669,1.7333662,1.7519964,1.7304883
