1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0
-0.7069253,-0.65766065,-0.12790704,-0.63497077,-0.29864,-0.17999099,-0.52138044,-0.60864011,-0.22245908,-0.36187165,-0.12601154,-0.3308964,0.12627197,-0.60246843,-0.61893457,-1.2217517,-1.0866744,-1.9803672,0.34233259,0.11187728,-1.4583242,-0.87177637,-0.90260388,-2.1039859,-0.72261691,-1.1420613,-0.8268608,-0.94434175,-0.7137893,-1.0815578,-1.1284056,-0.58255616,-1.0122442,-0.42881787,-0.82277895,0.86707656,-0.020083168,-0.067395308,0.91701203,-0.065238967,-0.60971137,-1.974965,-1.9273341,0.05691047,-0.21590956,-0.33263462,-0.67896665,0.50958566,0.43127741,2.0181899,-0.88907542,-0.89072217,-0.69498546,0.61375667,-0.25476291,-0.67565859,-0.50992226,-0.28499579,-0.99641431,0.070957758,-0.14720028,-0.32882163,-0.60069054,-0.91881317,-0.89282179,-0.89695483,-0.2872904,-0.60833688,-0.12358883,-0.50140973,-0.097372063,-0.62390084,-0.6061131,-1.6144393,-0.71333089,0.17703788,-2.2280553,-0.011768243,-1.9681743,-2.3884808,-0.87503726,-2.2509772,-1.3268419,-2.2535033,-1.8616246,-0.69151632,-0.76875383,-0.075796077,0.14223716,-0.51984889,-0.083978682,-0.71322791,-0.4875337,-0.15577471,-0.3639996,-1.3171461,-0.26414202,-0.25112816,-0.76974454,-0.30280591,-0.35156555,-0.75498976,0.035599954,-0.62625815,-0.1829343,-0.9366989,-0.79962434,-0.56764255,-0.44192385,0.10263897,-0.70413,-0.51879391,-0.28772321,0.13884372,-1.2474903,-0.030266296,-1.1219709,-0.35163628,-1.3393315,-0.32589338,0.32810044,-1.1148491,-0.20436016,-0.23912851,-0.57151605,-0.98686512,-0.30407476,-0.28352346,-0.27572969,-0.17819638,-0.66106301,-0.4083542,-0.39865384,-1.2512886,-1.4292417,-0.49219813,-0.55418175,-0.98607218,-0.60383148,-0.66157297,-1.9863663,-0.75117162,-0.65482577,-0.67204959,-1.6739562,-1.8514368,-1.2525437,-0.50425055,-1.4053299,-0.94510055,-0.73458481,-0.42800846,0.066651964,-0.33911409,0.47612073,0.20404962,0.24637791,-0.3073822,-0.39198723,-0.35382437,-0.05617478,-0.99476159,-0.9416426,-0.68931252,-0.45717459,-0.66962166,-0.8237873,-0.66881581,-0.81162542,-0.99620201,-0.35843235,-1.1139171,-1.0780454,-2.2700551,-1.0640377,-1.045072,-1.1719312,-0.67891252,0.92974715,-1.5302369,0.24220525,-1.0804413,-0.42503968,-0.61915734,-1.063096,-1.0573295,-0.43403056,-1.2030487,-0.71396428,-1.000112,-1.7098201,-0.8483909,-2.2931061,-0.96959858,-0.50827552,1.5278683,-2.5401637,-1.7631461,-0.79124713,-1.7647431
-0.7069253,-0.22623052,-0.12790704,-0.46108699,-0.41223473,-0.38574408,-0.52138044,-0.30341663,-0.36486403,-0.36187165,-0.35167718,-0.43016051,-0.23699366,0.30119727,-0.61893457,-1.2217517,-1.0866744,-0.90625978,0.34233259,0.11187728,-1.4583242,0.044250458,-0.90260388,-2.1039859,-0.72261691,-1.1420613,-0.86281142,-0.94434175,-0.69410492,-0.85722946,-1.1284056,-0.48524188,-0.75977486,-0.42881787,-0.82277895,0.95531185,-0.36478963,0.1390437,1.0551989,-0.11658583,-0.36358364,-1.974965,-1.9273341,-0.43187316,0.12554627,-0.29595031,-0.68961159,0.47540818,0.63750407,2.0181899,-0.88907542,-0.89072217,-0.14297579,0.90815214,-1.2220766,-0.39803576,-0.17837565,-0.21212808,-0.99641431,-0.078466454,-0.64661441,-0.81428193,-0.69236113,-0.91881317,-0.89282179,-0.89695483,-0.79479061,-0.60833688,-0.12358883,-0.75683243,-0.63924216,-0.59398917,-0.6061131,-0.52190011,-0.066487606,0.17703788,-1.6543038,-0.011768243,-2.0585223,-1.776833,-0.87503726,-1.98652,-1.3268419,-1.4659109,-1.5945732,-0.69151632,-0.76875383,0.039561565,0.14223716,-0.51984889,-0.083978682,-0.71322791,-0.4875337,-0.15577471,-0.3639996,-1.3171461,0.049389378,-0.096893838,-0.76974454,-0.42926213,-0.41958331,-0.79304409,0.20172123,-0.42196744,-0.30265848,-0.9366989,-0.71956829,-0.61708166,-0.77824661,0.20202222,-0.99742765,-0.51879391,-0.038091459,-0.53739295,-1.2474903,0.0046109329,-1.1219709,-0.35163628,-1.3393315,-0.47092906,0.38985762,-1.0283466,0.075677952,-0.54870889,-0.57151605,-0.99676418,-0.52516625,-0.64145504,-0.21989629,-0.24096959,-0.70941516,-0.6439986,-0.58895236,-1.2512886,-1.4176943,-0.93020132,-0.55418175,-1.3159453,-0.037662819,0.00068562019,-1.5625279,-0.19855347,-0.88790344,-0.67204959,-1.8741584,-0.93579704,-0.77456044,-0.50425055,-1.0101809,-0.94510055,-0.73458481,-0.42800846,0.066651964,-0.33911409,0.47612073,0.20404962,0.24637791,-0.3073822,-0.39198723,-0.35382437,-0.05617478,-0.99476159,-0.9416426,-0.68931252,-0.45717459,-0.66962166,-0.8237873,-0.66881581,-0.6850039,-0.99620201,0.47197936,-1.1139171,-1.0780454,-2.31902,-1.0674293,-1.1302707,-1.1719312,-0.67891252,0.55257815,-1.5302369,0.52644812,-1.0804413,-0.56827324,-0.75927963,-1.063096,-1.0573295,-0.43403056,-1.2030487,-0.71396428,-1.000112,-1.4437208,-0.8483909,-1.4610107,-0.96959858,-0.50827552,1.5278683,-2.5401637,-0.13706243,-1.3452654,-1.7647431
-0.7069253,0.09160514,-0.34194537,-0.14233216,-0.20004911,-0.32727809,-0.52976354,-0.14094306,-0.20529718,-0.22267006,-0.42604146,-0.32852473,-0.39571902,0.62765266,-0.88163266,-1.9767744,-1.4567115,0.26980544,0.34233259,0.11187728,-1.4583242,0.56188658,0.07078894,-0.99805348,-0.94295584,-0.9294527,-0.76413537,-0.79541739,-0.59063613,-0.59963315,-0.93195343,-0.65126267,-0.58778947,-0.61014086,-0.7549826,0.9202776,-0.66699397,0.26546588,0.76844848,-0.11281435,-0.19367132,-1.3721506,-0.72966387,-0.32705085,0.28940382,-0.42019181,-0.21872496,0.18131641,0.6062178,1.4967967,-0.14217,-1.5571295,0.20326965,1.0862728,-1.2936807,0.07853075,0.40751646,-0.39788573,-0.95837282,-0.66637314,-0.71488665,-0.74660684,-0.82375635,-0.74093925,-0.44035057,-0.9903142,-0.7700151,-0.50329268,-0.48594944,-1.1232421,-0.87857916,-0.51791485,-0.23974024,0.032751858,0.22674156,0.28033024,-0.98555474,-0.13258704,-1.4657341,-1.1521598,-0.30244149,-1.4107635,-0.96849416,-0.76971046,-1.1949003,-0.76320194,-0.82729802,0.061030817,0.23928787,-0.41706651,0.059237264,-0.47065958,-0.32017499,-0.20509749,-0.25526486,-0.93245601,0.13119075,0.048592442,-0.45757569,-0.5660868,-0.53842149,-0.94884152,-0.19876,-0.34851092,-0.46533274,-0.84345053,-0.58032932,-0.6555318,-0.89988445,-0.10105746,-1.0945807,-0.68632792,-0.42775084,-1.1312503,-1.0524202,-0.35769038,-1.1219709,-0.62373227,-1.3393315,-0.52052751,-0.083808885,-0.88179948,-0.0011529362,-0.80621143,-0.85861777,-0.9406842,-0.68261595,-1.1772709,-0.29295559,-0.35884991,-1.0784051,-0.91924733,-0.76870755,-1.2877058,-1.0741467,-1.2172495,0.040455689,-1.4718561,-0.20346768,0.055037876,-0.49071298,-0.22220339,-0.86412272,-0.53251261,-1.180474,-0.23046165,-0.37284357,-0.56476461,-0.62109463,-1.3106798,-0.73458481,-0.22254568,-0.16724815,-0.12105304,0.47612073,-0.2254403,0.24637791,-0.44199217,-0.23853953,-0.26967304,-0.05617478,-0.99476159,-0.74894131,-0.80778117,-1.2969838,-0.81253169,-0.91337785,-0.75692992,-0.74292931,-0.85687351,0.75022227,-1.0017349,-0.97503992,-1.4445978,-1.1483443,-1.2793422,-1.2116075,-0.84584862,-0.088442371,-1.0090476,0.20179473,-0.93392886,-0.78267739,-0.83105986,-1.0022816,-0.91061314,-0.43403056,-1.1364874,-0.70614935,-0.99313866,-1.1436994,-0.52053941,-0.14745233,-0.85602359,-0.9760131,1.5037746,-0.92067118,2.6901137,-1.2251962,-1.7647431
-0.61096131,0.0074317297,-0.52723228,-0.0081273107,-0.075280884,-0.12290767,-0.57006458,-0.11859591,-0.083471384,-0.23444704,-0.18285186,-0.041478981,-0.45383722,0.46467274,-1.6746158,-1.5974551,-1.9003286,1.0154324,-0.047512725,0.22930961,-1.0606263,0.46976602,0.73107959,0.66155723,-1.7058386,-0.74227458,-0.75384213,-0.65591537,-0.34443598,-0.65700124,-0.66526059,-0.80709649,-0.58299244,-0.78504775,-0.83473504,0.25151202,-0.54530843,0.21093658,-0.054205207,0.11036485,0.20748563,0.13344994,1.2447143,0.062859358,0.28309013,-0.53657614,0.16801362,0.0058191333,0.33368658,-0.23362929,0.81193754,-1.1049425,0.24318007,0.67478579,-0.14854372,0.28818695,0.60808507,-0.69260443,-0.43420831,-0.5858936,-0.6356409,-0.67338519,-0.62369477,-0.54564064,0.092619588,-0.72672386,-0.70851005,-0.38076275,-0.64097549,-0.95076514,-0.85277201,-0.38313917,-0.10773488,0.37532219,0.2949112,0.22592868,-0.40312415,-0.26811025,-0.88183176,-0.30181403,-0.165201,-0.72363751,-0.32387512,0.060140372,-0.6657509,-0.7295406,-0.67829091,-0.074692889,0.12404882,-0.18318068,0.072325294,-0.25637948,-0.11772845,-0.2631755,-0.29660114,-0.58646106,0.24906079,0.0028714842,-0.29388111,-0.74267955,-0.47958096,-1.0123286,-0.92819148,-0.10516849,-0.53709683,-0.75825906,-0.14105409,-0.6196741,-0.85939032,-0.58341204,-0.92626823,-1.2126283,-0.80098029,-1.2594473,-0.7186471,-0.85251138,-0.84830043,-0.84371645,-1.1933908,-0.57210375,-0.59551465,-0.69372972,-0.1417862,-0.73674663,-1.1005392,-0.8357768,-0.77994566,-1.3922105,-0.5250436,-0.74442517,-1.3536474,-1.1950016,-0.86585848,-0.9694752,-0.49038514,-1.1572064,0.13130397,-1.0864698,-0.53996206,-0.0089874862,0.11671041,-0.6811037,-0.6561948,-0.71884868,-0.042713414,0.067641291,-0.16714175,-0.74975011,-0.36584819,-1.3322973,-0.55035505,0.044344571,-0.36547447,0.021728422,0.44760822,-0.49512098,0.38726297,0.079313739,-0.20300418,-0.24452391,-0.17121348,-0.91085773,-0.56079066,-0.95809365,-1.9371954,-0.90597697,-0.99964344,-0.60545404,-0.69185187,-0.91523664,0.29916323,-0.89341918,-0.78824177,0.011015401,-1.2246053,-1.1973127,-1.1974772,-0.86444128,-0.19964242,-0.51267955,-0.24378105,-0.78263305,-0.78223385,-0.96018247,-1.1038334,-0.77147597,-0.2851539,-1.009645,-0.58631136,-0.99174914,-1.0481925,-0.93974287,0.5745767,-0.92683754,-1.1394844,1.0205769,1.2228957,3.3863467,-0.53275852,-1.3535505
-0.39992889,-0.022519105,-0.42021312,-0.13735949,-0.2048583,-0.025802212,-0.66081464,-0.16847793,0.0022430007,-0.39402313,0.040038284,-0.064350255,-0.090465728,0.086485438,-2.0065904,-0.10061257,-0.43533164,0.81089337,-0.16254905,0.26162512,-0.78315346,0.038497933,0.16443746,0.46705997,-1.6831445,-0.64425981,-0.77202646,-0.53261265,-0.16855899,-0.77976965,-0.32584052,-0.89534081,-0.55712859,-0.77646166,-0.73693682,-0.34890562,-0.46542414,0.23141209,-0.66455326,0.14400276,0.52352733,0.80524167,0.90389346,0.23286441,0.32136374,-0.26718159,0.13974536,0.049167596,-0.26018685,-2.1533977,1.1943476,-0.23020151,0.36017837,-0.08786404,0.69386761,0.1635961,0.5789287,-0.85465408,-0.12365749,-0.8881847,-0.22850086,-0.47898949,-0.48052293,-0.52160006,-0.025305354,-0.47540661,-0.47193776,-0.16541088,-0.93223542,-0.47984251,-0.8171966,-0.22323553,-0.071863865,0.32636066,0.18699517,0.13851997,0.082841293,-0.40898432,-0.14484113,0.20151157,-0.27184292,0.071158103,0.021629798,0.076374195,-0.11129309,-0.85314232,-0.40940032,-0.28221459,-0.026842409,0.028767172,0.039972834,-0.2182873,-0.036616379,-0.11458597,-0.17004499,-0.49322114,0.19411564,-0.11111839,-0.19409569,-0.88790084,-0.593155,-0.94006134,-1.1215287,-0.046045767,-0.60870339,-0.65639451,0.24371261,-0.51366731,-0.68169609,-0.8428812,-0.50183043,-1.3740802,-0.9203829,-0.88670763,-0.3072002,-0.87778408,-0.929646,-0.77433386,-1.1316059,-0.70734641,-0.79347686,-0.39707695,-0.41886713,-0.70582589,-1.1692111,-0.70173655,-0.95172896,-1.3355569,-0.65933245,-0.97009131,-1.2052683,-1.3709524,-0.80425308,-0.59300756,0.047664136,-0.92093064,0.14425953,-0.55468356,-1.0109758,-0.16776959,0.44419983,-1.2107917,-0.69289482,-1.0366708,0.13369269,-0.055325536,0.075992043,-1.1236899,-0.17797656,-0.12967515,-0.36149483,0.19114835,-0.40790492,-0.11360115,0.35376312,-0.60095045,0.13397909,0.62152139,-0.39169272,-0.13430094,-0.25155979,-0.82726212,-0.42122214,-1.0153933,-2.2391617,-0.86873948,-1.0575534,-0.37991882,-0.75218043,-0.65064158,-0.022116168,-0.76365069,-0.61382938,0.83693901,-1.2136009,-1.1638984,-1.0296868,-0.81026406,-0.12852907,-0.23338549,-0.38946451,-0.6297562,-0.85164927,-0.81910665,-1.0540786,-0.50783658,-0.13627723,-0.78791021,-0.37578804,-0.90644704,-1.4504323,-1.175568,0.75923168,-1.1234203,-1.3319685,0.21366078,2.6744484,1.6101289,0.17571936,0.7045837
-0.42566605,-0.24595276,-0.31270997,-0.36985803,-0.39482844,-0.18709129,-0.70364058,-0.11566075,-0.22974563,-0.55640619,-0.063392358,-0.35278702,0.19382424,-0.10626236,-0.58524738,0.55216827,0.53060513,-0.032541958,-0.16254905,-0.19548108,-0.6834045,-0.20079711,0.00552126,0.28691458,-1.0724947,-0.58532806,-0.76348275,-0.33968478,-0.26956928,-0.78938344,-0.083892503,-0.8609568,-0.49037441,-0.56545728,-0.5878727,-1.1003278,-0.43151632,0.32455595,-1.3471861,0.24899716,0.56167048,0.73407438,0.31638639,0.43175049,-0.063721186,0.20919988,0.064127518,0.13876536,-0.46497145,-0.89538198,1.2508296,0.44420086,0.45210239,-0.85482313,0.88299079,-0.0038910549,0.49646895,-0.26790331,-0.026904842,-0.53615727,-0.25553499,-0.10983045,-0.34588991,-0.30800829,-0.33178382,-0.24573252,-0.11212885,-0.16729616,-0.59167858,-0.2804776,-0.43504712,-0.25529789,-0.19374308,0.20899304,0.009011104,-0.036812847,0.37622528,-0.55471524,0.21864097,0.29808065,-0.26085366,0.27820343,0.079829292,0.083148666,0.095040041,-0.84150351,-0.43060832,-0.10253246,-0.0086585425,0.011843622,0.048483419,-0.17948042,-0.026938722,0.31951719,-0.037581782,-0.39945147,0.091228314,-0.065053754,-0.18687205,-1.1584565,-1.1173576,-0.75634308,-0.96002495,0.26862249,-0.67741066,-0.55042088,0.44648853,-0.3592496,-0.34693091,-0.90906401,-0.16963096,-1.2376283,-0.84304167,-0.60048678,0.24806707,-0.85682547,-1.0222619,-0.39556467,-1.2474834,-0.97799629,-0.89531515,-0.13393317,-0.70171304,-0.55341726,-1.2352566,-0.41468943,-0.96267447,-0.79196067,-0.94777638,-1.1179434,-0.91120656,-1.2894158,-0.87194084,-0.10889335,0.38422436,-0.50971721,0.19602078,0.048038421,-1.0049281,-0.38202175,0.28747703,-1.2434739,-1.0127236,-1.1001149,-0.050170861,-0.46431172,0.013131038,-1.1744968,0.0086370155,0.52125102,-0.095460344,-0.061622644,-0.29808,-0.48368503,0.20844386,-0.4978883,-0.13181809,0.4619968,-0.44287364,-0.1300616,-0.13242485,-0.74880386,-0.31242449,-0.89635559,-2.364322,-0.83184625,-1.0581584,-0.093295398,-0.76766839,-0.4444501,-0.336069,-0.7040296,-0.49959819,0.91481562,-1.0421427,-0.83879377,-0.78578454,-0.6447817,0.0017322085,-0.29160196,-0.49854177,-0.4793127,-0.84981815,-0.75473228,-0.77819348,-0.43424946,-0.2015032,-0.52066475,-0.16526472,-0.74845336,-1.7961818,-0.99663226,0.45957151,-1.193713,-1.9269552,-0.99343131,3.2952599,-2.4510933,0.4394283,3.0734616
-0.61010646,-0.20485676,-0.2020878,-0.59511573,-0.5845188,-0.44951556,-0.69978798,-0.097146776,-0.44572665,-0.64426227,-0.40055659,-0.56716371,0.030206061,-0.23174504,0.36772042,0.40089358,0.88246326,-0.60235333,-0.31030743,-0.65258728,-0.54450967,-0.18283514,-0.042818673,0.10206493,-0.13054238,-0.46735838,-0.5405273,-0.21736978,-0.31288183,-0.56118708,0.004099574,-0.6761244,-0.29133792,-0.35022285,-0.49826482,-1.4508559,-0.31787798,0.50628934,-1.4224828,0.25052384,0.70700816,1.1923841,0.15086285,0.53641362,-0.30549021,0.10107458,0.19147519,0.38944008,-0.18005601,0.10335858,1.3306899,0.97674024,0.18834791,-1.7142543,0.49561214,0.093263522,0.0045686276,0.42507323,-0.50669276,-0.31231577,-0.29345898,-0.50737262,-0.21449469,-0.14782635,-0.68260972,-0.24573252,-0.420021,-0.12994418,-0.1657755,0.01783127,-0.34399953,-0.39938817,-0.59420335,0.044025666,-0.08952533,-0.41920453,0.35937571,-0.306349,0.241387,0.25560562,-0.15233471,0.30374574,-0.45031751,0.020648935,0.24525063,-0.64821257,-0.67306825,-0.0014647855,0.05207351,-0.016524825,0.078547852,0.096215111,0.01033731,0.50575236,-0.034808547,-0.18069847,-0.047766055,-0.24634361,-0.043217639,-1.1793162,-1.3059204,-0.42999872,-0.67764581,-0.0059838511,-0.37199871,-0.41886147,0.30896313,-0.016773811,-0.045864536,-0.84994147,0.18767073,-0.84479242,-0.40166201,-0.71987246,0.53480159,-0.44107748,-0.60824933,-0.27674322,-1.3633609,-0.91733443,-0.60438799,0.030151002,-0.77091109,-0.49042046,-1.4282378,-0.22875067,-0.80194726,-0.16929278,-1.2008519,-1.0806225,-0.36934283,-0.89269442,-0.84622896,0.1764457,0.36389342,0.04677209,-0.073061119,0.31073552,-0.63677248,-0.62579123,-0.38698864,-0.87254325,-0.85374048,-0.84875008,-0.68314086,-0.65923413,-0.061003519,-1.0404687,0.063214174,0.37497122,0.17057415,-0.27775812,0.16225393,-0.52928205,0.098387323,-0.027940218,-0.40208973,0.59854975,-0.49466492,-0.1295874,-0.013289916,-0.67034561,-0.2212969,-0.77014379,-2.257828,-0.82979964,-0.91101578,0.024851825,-0.80194268,-0.37035603,-0.15212583,-0.74405274,-0.38614874,0.4905113,-0.95583666,-0.54245551,-0.63815959,-0.72819738,0.095866753,-0.48315078,-0.53779876,-0.39656878,-0.84748666,-0.80119818,-0.57983764,-0.30655008,-0.27529326,-0.35114268,0.023920881,-0.56971639,-1.8643027,-0.82210973,-0.10600833,-1.1321118,-1.5743839,-2.3211953,3.1780358,-3.9590575,0.17945099,3.6274738
-0.79171137,-0.13521263,-0.1509044,-0.7315523,-0.61840429,-0.58844427,-0.60582955,-0.0015647669,-0.56466038,-0.53402496,-0.64484697,-0.75347521,-0.32903598,-0.069328587,0.42177403,-0.34550686,0.73256179,-0.65043634,-0.57540335,-0.4431048,-0.072874849,0.021501769,-0.20261937,-0.33254082,0.35862677,-0.35387624,-0.26219007,-0.21276401,-0.13176092,-0.097881564,0.071095664,-0.37280658,-0.025799683,-0.51572359,-0.37799092,-0.91812858,-0.15872829,0.67257677,-0.76023958,0.36067084,0.42090886,0.89283652,0.28106618,0.25367428,-0.40375281,0.02824084,-0.031937589,0.40729834,0.29488898,0.31369733,0.94074362,1.0285524,-0.011090148,-1.3120366,-0.33250903,0.43055379,-0.30983919,1.0223478,-0.70956369,-0.60072472,-0.36677303,-0.54706521,-0.21449469,-0.049320457,-0.5420582,-0.37970907,-0.63762341,0.07183208,-0.040351089,-0.043628742,-0.44903717,-0.32953938,-0.16937037,-0.060598223,-0.049155813,-0.64693776,0.099348869,0.29028915,0.24039455,-0.026385909,-0.15233471,0.10508962,-0.37910024,-0.1826443,0.12784198,-0.409066,-0.44454285,-0.058436069,0.15040629,0.043323631,0.13495587,0.18781681,0.0049718725,0.53705639,0.010534827,-0.12786255,-0.30767089,-0.21505531,0.10797781,-0.92394466,-1.1889604,-0.026088906,-0.52674277,-0.37337563,-0.11199973,-0.32706648,-0.32796017,0.10209084,0.12838383,-0.5709262,0.30507455,-0.33416462,-0.10557486,-0.87166218,0.12335469,-0.37425497,-0.16972246,-0.21715205,-0.86054984,-0.68442516,-0.4964958,0.18685931,-0.39334397,-0.2786982,-1.3995165,0.091329827,-0.59550254,0.3304754,-1.1266,-0.88650617,0.1089019,-0.3669024,-0.62465746,0.29010769,-0.07836804,0.35178565,0.11400928,0.34891489,-0.32774768,-0.93034821,-0.85322603,-0.48142476,-0.60559314,-0.81484607,-0.81957737,-0.57663894,-0.20567183,-1.026128,-0.1240504,-0.84636153,0.32487361,-0.37687917,0.53756459,-0.38734701,0.057093093,0.19399089,-0.67257788,0.19610005,-0.27296718,-0.080903639,0.10434645,-0.45572632,-0.22055223,-0.5939919,-1.9353972,-0.70493035,-0.66464265,0.032613508,-0.68474513,-0.11028935,0.076037989,-0.75934545,-0.28338243,-0.27586512,-1.0180989,-0.4343461,-0.34956678,-0.82357436,-0.30719378,-0.62096835,-0.51235185,-0.39656878,-0.70505345,-0.53839441,-0.35452174,-0.17241089,-0.31644542,-0.23629175,0.031735811,-0.39254853,-1.5871655,-0.61115586,-0.25111659,-0.87598744,1.8601995,-3.1432736,1.6975803,-3.0431603,-1.0016583,3.6143405
-1.0174779,-0.35018117,-0.37214874,-0.46333301,-0.27190964,-0.55643258,-0.3882748,-0.18524205,-0.4701824,-0.26395954,-0.73453415,-0.34076108,-0.63991972,0.014673691,-0.36382987,-0.14245865,0.46748857,0.015054374,-0.55002012,0.022757942,0.39875997,0.14362631,-0.63850146,-0.50081018,0.63877993,-0.22522421,-0.13418629,-0.1421017,0.33313287,0.26434551,0.14503991,0.083007128,0.079668328,-0.22747147,-0.26844362,-0.41592493,-0.036548407,0.33745187,-0.10872773,0.38031751,0.20542945,-0.33248103,-0.14809653,0.5936478,0.0016731177,-0.21977518,-0.20876365,0.27265634,0.86351454,0.35120213,0.27969357,0.31882724,-0.79806938,-0.52690395,-0.80997411,0.66658805,-0.23764546,0.94859797,-0.62984705,-0.64700676,-0.48512466,-0.47537684,-0.25745711,0.17528469,-0.20210513,-0.55313208,-0.61554243,0.15671781,-0.18307542,-0.29491867,-0.43138524,0.058204077,0.19109938,-0.074745612,0.19691885,-0.71542284,-0.16972306,0.49731586,0.0051977111,-0.093962486,-0.15233471,-0.01482991,0.0095542145,-0.15336663,0.077427093,-0.11747513,-0.27226655,-0.051603519,0.1218821,-0.15199209,0.14856802,0.16476196,-0.082741086,0.46716125,0.017765804,-0.24543202,-0.30777835,-0.43204631,0.12086328,-0.3811333,-0.84262341,0.17121246,-0.62990382,-0.62249504,-0.17867628,-0.14200667,-0.56871058,0.24558725,0.090472349,-0.47292217,0.16100568,-0.084819881,-0.05405093,-0.90379237,-0.13029651,-0.65771057,-0.034428063,-0.21715205,-0.3464899,-0.35973446,-0.54248687,0.12416555,0.2447746,0.16406359,-1.3241437,0.44498373,-0.1939277,0.33194041,-0.87504505,-0.50816634,0.4102033,0.10536374,0.13008643,0.42556318,-0.14906359,0.3403489,0.45151827,0.15257051,-0.16318174,-1.2211026,-0.90202241,-0.091737201,-0.35917017,-0.63779467,-0.72675628,-0.13405515,-0.40154164,0.2935927,-0.19127838,-0.35684738,0.39987726,-0.30706769,0.67099168,-0.077808394,0.015623209,0.16702615,-0.18265285,-0.23441677,0.13512861,0.017509252,0.22140643,-0.14447662,-0.27467573,-0.47433678,-1.5716639,-0.55752425,-0.48113364,-0.1670473,-0.48857616,-0.1558588,-0.021857289,-0.81917656,-0.28213288,-0.37658333,-1.0672137,-0.16018915,-0.17396845,-0.65954575,-0.35846578,-0.63264091,-0.41968586,-0.39656878,-0.56402125,-0.47467432,-0.2641252,-0.16083142,-0.31644542,-0.11787457,-0.0043982955,-0.26396296,-0.79828276,-0.31067828,-0.2492418,-0.54981615,4.1206555,-3.1963766,0.2190289,-1.1999119,-2.9944903,2.0790829
