1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
-0.33813431,-0.060775475,-0.7075444,0.80530358,-0.8462147,1.0807305,0.16466882,-0.54621254,0.1647286,0.44659555,0.85995623,0.99363583,0.93053869,1.3423609,1.1820973,1.2042185,0.64449713,0.61164509,0.78249915,1.2564663
0.015140342,-0.34439436,-0.068472039,1.4247679,0.094023878,0.027093522,1.3173505,0.17069142,1.2130015,1.4886518,2.1272601,2.2737801,1.6938712,2.0665632,2.0395771,2.5392119,1.2037715,1.3173894,1.4802691,2.3456631
1.0749643,1.9245567,0.57060033,1.2182798,1.0342625,-0.18363387,1.0868142,0.64862739,1.6323107,2.1138856,2.7609121,2.9138523,2.4572037,2.0665632,2.0395771,2.5392119,1.9494706,2.0231338,2.178039,2.3456631
1.7815136,3.62627,1.5292089,1.8377441,1.974501,1.5021853,0.62574151,1.3655314,2.0516198,2.3222969,2.9721294,2.2737801,2.4572037,2.0665632,1.8252072,2.3484985,2.1358954,2.2583819,2.178039,2.0733639
1.0749643,1.9245567,2.1682812,1.4247679,1.5043818,2.7665497,0.16466882,1.1265634,1.4226561,1.4886518,2.1272601,1.633708,1.1849829,0.98025966,0.96772728,1.9670719,2.1358954,2.0231338,2.3524815,1.2564663
0.015140342,0.50646229,0.25106414,0.59881549,1.0342625,1.0807305,-0.065867516,0.40965941,0.58403777,0.65500681,1.0711735,0.14020629,-0.087238002,0.25605729,-0.10412256,1.0135052,1.3901963,1.7878857,1.829154,0.1672695
-1.0446836,-0.62801324,-0.38800822,-0.64011309,0.094023878,-0.18363387,-0.29640386,-0.30724455,-0.25458056,0.029773037,-0.19613037,-0.71322325,-1.1050147,-0.64919569,-0.74723246,-0.3214882,0.45807234,0.37639698,0.95694163,-1.1942265
-2.1045075,-1.195251,-0.068472039,-0.84660118,-1.0812743,-1.0265435,-0.29640386,-0.78518053,-0.88354431,-1.0122832,-0.618565,-1.139938,-1.3594589,-1.1923475,-1.3903424,-1.0843416,-0.66047638,-0.79984358,-0.43859824,-1.4665257
-1.3979582,-0.91163212,-0.068472039,-0.84660118,-1.0812743,-1.2372708,-0.065867516,-0.78518053,-1.3028535,-1.4291058,-1.252217,-0.92658063,-1.613903,-1.3733981,-1.6047123,-1.4657682,-1.2197507,-1.5055879,-1.1363682,-0.92192727
-0.33813431,0.22284341,-0.7075444,-0.43362499,-0.37609541,-0.60508866,0.16466882,-0.54621254,-1.0931989,-1.4291058,-1.252217,-0.49986586,-0.85057052,-1.3733981,-1.1759724,-1.4657682,-1.4061755,-1.9760841,-1.4852531,-0.64962808
1.0749643,1.3573189,-0.38800822,-0.43362499,-0.61115506,0.23782092,-0.29640386,-0.30724455,-0.67388973,-1.0122832,-1.0409996,-0.92658063,-0.59612635,-1.0112969,-0.96160243,-1.0843416,-1.2197507,-1.2703398,-1.8341386,-0.64962808
0.36841499,0.50646229,-0.38800822,-1.2595774,-1.0812743,-0.39436127,-0.98801288,-0.30724455,-1.0931989,-1.2206945,-1.252217,-1.5666528,-1.1050147,-1.0112969,-1.1759724,-1.2750549,-0.84690117,-0.79984358,-1.6596956,-1.4665257
-0.69140895,-1.195251,-0.068472039,-1.8790417,-2.2565726,-1.4479982,-1.4490856,-0.78518053,-1.5125081,-1.637517,-1.252217,-1.7800102,-1.613903,-1.5544487,-1.6047123,-1.2750549,-0.84690117,-1.2703398,-1.4852531,-1.7388248
-1.7512329,-2.3297265,-0.38800822,-2.2920185,-2.7266926,-1.869453,-1.6796219,-1.2631165,-1.5125081,-1.637517,-1.4634343,-1.9933676,-1.8683472,-1.9165504,-1.8190823,-1.2750549,-1.4061755,-1.5055879,-1.3108107,-1.7388248
-1.7512329,-2.0461076,-0.7075444,-2.0855298,-1.7864533,-1.869453,-1.4490856,-1.5020845,-1.3028535,-1.2206945,-1.252217,-2.2067256,-1.3594589,-1.9165504,-1.8190823,-1.2750549,-1.7790251,-1.9760841,-1.3108107,-2.011124
-1.0446836,-0.91163212,-1.3466168,-1.0530893,-0.37609541,-1.0265435,-0.5269402,-1.0241485,-0.67388973,-0.59546073,-1.0409996,-1.7800102,-1.1050147,-1.5544487,-1.3903424,-1.2750549,-1.5926003,-1.5055879,-1.4852531,-1.7388248
-0.33813431,-0.34439436,-1.3466168,-0.64011309,0.32908352,-0.39436127,0.16466882,-0.54621254,-0.044925982,-0.17863822,-0.82978232,-1.3532954,-0.85057052,-1.1923475,-0.96160243,-1.0843416,-1.2197507,-1.0350917,-1.4852531,-1.1942265
-0.33813431,-0.34439436,-1.3466168,-0.84660118,0.79920281,-0.39436127,0.16466882,0.17069142,0.1647286,0.23818429,-0.82978232,-0.71322325,-0.85057052,-0.83024628,-0.96160243,-0.89362821,-0.84690117,-0.79984358,-1.1363682,-0.64962808
0.36841499,-0.91163212,-0.7075444,-0.84660118,0.56414317,-0.39436127,-0.065867516,0.40965941,0.1647286,0.23818429,-1.252217,-0.49986586,-0.85057052,-0.64919569,-0.74723246,-0.51220154,-0.47405159,-0.32934736,-0.43859824,-0.64962808
0.36841499,-0.91163212,-0.38800822,-0.2271369,0.094023878,-0.39436127,0.16466882,0.40965941,0.1647286,0.029773037,-0.618565,-0.28650848,-0.59612635,-0.2870945,-0.31849252,-0.3214882,-0.47405159,-0.32934736,0.084729213,-0.37732888
0.72168964,-0.34439436,-0.38800822,0.39232739,-0.37609541,0.23782092,0.16466882,0.17069142,-0.044925982,-0.17863822,-0.19613037,0.35356367,-0.087238002,-0.1060439,0.11024741,-0.13077486,-0.28762681,0.14114887,0.084729213,-0.10502969
1.0749643,0.22284341,-0.068472039,0.80530358,-0.14103577,0.8700031,0.85627785,0.17069142,-0.044925982,0.23818429,0.22630427,0.35356367,0.16720617,0.25605729,0.32461738,0.44136515,0.085222767,0.37639698,0.2591717,0.4395687
0.72168964,0.22284341,0.25106414,0.39232739,-0.14103577,0.8700031,0.85627785,0.17069142,0.1647286,0.23818429,0.22630427,0.78027844,0.42165034,0.43710788,0.53898735,0.44136515,0.27164755,0.61164509,0.2591717,0.71186789
1.4282389,0.50646229,0.57060033,0.18583929,0.094023878,1.0807305,0.39520516,0.40965941,0.1647286,0.029773037,0.22630427,0.78027844,0.67609452,0.43710788,0.32461738,0.25065182,0.45807234,0.84689321,0.43361418,0.71186789
1.0749643,0.79008117,0.25106414,-0.020648801,0.094023878,1.0807305,0.16466882,0.40965941,0.1647286,0.029773037,0.015086951,0.78027844,0.67609452,0.43710788,0.32461738,0.059938478,0.45807234,0.61164509,0.43361418,0.71186789
1.0749643,0.79008117,0.25106414,-0.020648801,0.094023878,1.2914579,0.16466882,0.40965941,0.58403777,0.23818429,0.22630427,0.56692106,0.67609452,0.43710788,0.32461738,0.44136515,0.45807234,0.61164509,0.43361418,0.4395687
0.72168964,0.79008117,0.25106414,0.18583929,0.094023878,1.2914579,0.16466882,0.40965941,1.0033469,0.23818429,0.015086951,0.56692106,0.67609452,0.43710788,0.53898735,0.44136515,0.45807234,0.37639698,0.2591717,0.4395687
0.72168964,0.79008117,0.25106414,0.39232739,0.094023878,1.0807305,0.39520516,0.64862739,1.0033469,0.65500681,0.015086951,0.35356367,0.67609452,0.25605729,0.32461738,0.25065182,0.45807234,0.37639698,0.2591717,0.1672695
0.36841499,0.79008117,-0.068472039,0.39232739,0.32908352,0.65927571,0.85627785,0.88759538,1.0033469,0.86341806,0.015086951,0.56692106,0.42165034,0.25605729,0.11024741,0.25065182,0.27164755,0.14114887,0.2591717,-0.10502969
0.36841499,0.79008117,0.25106414,-0.020648801,0.56414317,0.44854831,0.85627785,0.88759538,0.79369235,1.0718293,-0.19613037,0.56692106,0.16720617,0.25605729,0.11024741,0.25065182,0.085222767,0.14114887,0.084729213,-0.37732888
0.36841499,1.0737001,0.25106414,-0.020648801,0.56414317,0.23782092,0.85627785,0.88759538,0.58403777,0.86341806,0.015086951,0.56692106,0.42165034,0.25605729,0.32461738,0.44136515,0.085222767,0.14114887,0.2591717,-0.37732888
0.015140342,0.79008117,0.57060033,-0.020648801,0.56414317,0.027093522,0.62574151,1.1265634,0.37438318,0.44659555,0.22630427,0.35356367,0.16720617,-0.1060439,0.32461738,0.44136515,0.085222767,0.14114887,0.2591717,-0.37732888
0.015140342,0.50646229,0.57060033,-0.020648801,0.56414317,-0.18363387,0.62574151,0.64862739,0.37438318,0.23818429,0.015086951,0.35356367,0.16720617,0.07500669,0.32461738,0.44136515,0.085222767,0.14114887,0.2591717,-0.10502969
-0.33813431,0.22284341,0.57060033,0.39232739,0.32908352,-0.18363387,0.85627785,0.64862739,0.37438318,0.23818429,0.015086951,0.14020629,0.16720617,0.25605729,-0.10412256,0.25065182,0.27164755,0.37639698,0.2591717,-0.37732888
-0.33813431,0.22284341,0.25106414,0.39232739,0.32908352,-0.18363387,0.85627785,0.40965941,0.58403777,0.23818429,0.22630427,0.14020629,-0.087238002,0.07500669,-0.10412256,0.25065182,0.085222767,0.14114887,0.2591717,-0.10502969
-0.33813431,0.22284341,0.25106414,0.39232739,0.56414317,-0.60508866,0.62574151,0.64862739,0.58403777,0.23818429,-0.19613037,0.35356367,0.16720617,-0.1060439,-0.10412256,-0.13077486,0.085222767,0.14114887,0.2591717,-0.10502969
0.015140342,0.22284341,-0.068472039,0.59881549,0.32908352,-0.60508866,0.62574151,0.64862739,0.58403777,0.23818429,0.015086951,0.14020629,0.16720617,0.07500669,0.32461738,0.44136515,0.085222767,0.14114887,-0.08971327,-0.37732888
-0.33813431,-0.060775475,0.25106414,0.80530358,0.56414317,-1.0265435,0.39520516,0.40965941,0.58403777,0.44659555,0.64873891,0.35356367,0.16720617,0.25605729,0.96772728,1.0135052,0.64449713,0.61164509,-0.43859824,-0.10502969
-0.33813431,0.79008117,-0.068472039,0.59881549,0.79920281,-0.81581606,0.62574151,0.64862739,0.79369235,0.86341806,0.64873891,0.56692106,-0.34168217,0.61815847,1.1820973,1.0135052,1.0173467,1.0821413,0.084729213,-0.37732888
0.36841499,1.0737001,0.89013651,0.59881549,0.79920281,-1.0265435,0.62574151,0.64862739,0.1647286,0.44659555,0.64873891,0.78027844,0.16720617,0.98025966,0.75335732,1.0135052,1.3901963,1.3173894,-0.08971327,0.1672695
0.72168964,0.79008117,1.5292089,0.18583929,0.32908352,-1.6587256,1.5478869,0.64862739,1.2130015,1.0718293,1.2823909,0.78027844,1.1849829,1.5234114,1.1820973,1.2042185,1.2037715,0.37639698,0.2591717,0.71186789
