1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
1.0172142159448685,1.3301356966987328,-0.5404301743278404,-1.1684989922714648,-1.5232905308591904,0.7105906361170465,0.2656076506775275,1.0236583795768446,0.22624051676585255,0.6648019851504147,0.0675420952648638,0.25180898983963346,-0.9467270668861316,-0.9153724652874994,-0.8852674158206996,-0.1783743104391054,-1.027663258932247,0.2094273998677012,-0.5114917910760026,-0.5714030219665024
1.0181177598691584,1.3171950465945865,-0.49183834732832177,-1.1483583013019767,-1.4979854096979996,0.7066273792366335,0.26535229579968794,1.0317826246401416,0.23610037018063798,0.6683105251978833,0.06411958575629415,0.2578044219108997,-0.9428269683404089,-0.916963960858197,-0.8932509311426506,-0.1709816727601403,-1.0325326867592974,0.2230673227035674,-0.5129446565986272,-0.5378014001747193
1.1716427803763119,1.2899580592325264,-0.47888052679511695,-1.1214133228427963,-1.49934524659018,0.7005781976823181,0.2596250506824217,1.04096335841314,0.22092768312973055,0.6792922555464608,0.0756658540983916,0.2550888767229822,-0.9481311023625919,-0.9299363326096839,-0.8873721607692139,-0.18161258400453112,-1.016087689273206,0.23107653006270576,-0.49809314236734886,-0.5311402857226037
1.1134545516520602,1.3072944222291922,-0.4813837421253951,-1.122592732674343,-1.5008950048360172,0.6984922730084163,0.28089246407965723,1.0430702112603123,0.2038883248012666,0.6729067126600674,0.08048933590579872,0.27242701811826564,-0.9485991141880787,-0.9178390430148948,-0.8842150433464423,-0.1669551352347096,-1.0213415456129182,0.2173152556001862,-0.525859016799739,-0.541353994549181
1.0742149297971968,1.2909029320972736,-0.4802057584405584,-1.1219576658419717,-1.4923713344839138,0.6984922730084163,0.29252935065550323,1.045875265341722,0.22423025539002248,0.6803448175607015,0.08141548202281551,0.2707731058227442,-0.9444260087441553,-0.9233059024223967,-0.8842150433464423,-0.1669551352347096,-1.0303969728000648,0.2553468553934283,-0.5273925970736211,-0.5129332395534878
1.154888494465913,1.3127377115587142,-0.4688676654740041,-1.142189080644656,-1.4947035687068155,0.6959196325772709,0.2942073969955941,1.0547099607837167,0.23418583553699038,0.6687315500035795,0.08588637013085092,0.2763997601524412,-0.9458690452060727,-0.9107951124678495,-0.8825094741640255,-0.15174377124974925,-1.0188641174202082,0.22369835116216602,-0.4704886974374723,-0.47859149393369205
1.15777983502364,1.3256372802339582,-0.4663644501437257,-1.131846563660324,-1.4854050192317938,0.6964063483345144,0.2982565957727695,1.0671397801248108,0.2326542078220721,0.6814324649754171,0.09169711429649931,0.28864765120576436,-0.9407599161111757,-0.9069101323436087,-0.8810942146296795,-0.16633730672551647,-1.0129695468927262,0.2875293067819665,-0.470004408929931,-0.45727592768692216
1.1182820577618362,1.3340384324444279,-0.4850649411405102,-1.1334795926578503,-1.4877600440171341,0.6924430914541013,0.3060266799127541,1.0756314995219167,0.2395465325392035,0.6986593966084891,0.09204970799587119,0.29167609871986167,-0.9373668303763969,-0.911703851630574,-0.8707519334171521,-0.14379721835564535,-1.0095524045579538,0.288621471421849,-0.35700375717020244,-0.46896988416952506
1.1014245096886612,1.319187495896336,-0.44516074381666326,-1.1264938575017664,-1.4831107692796233,0.6903571667801995,0.3194145713652165,1.0785039238978582,0.23772772462773842,0.6885548012717784,0.09787925715881936,0.29278801948610766,-0.9295666332849511,-0.9090930295916351,-0.8676311047003893,-0.1512537693286651,-1.0102785473040932,0.32046413825575704,-0.38735250364281537,-0.43655246050256263
1.1584768546223774,1.3092663308164905,-0.44516074381666326,-1.1264938575017664,-1.4677271396334477,0.6585120500919657,0.3017586055260017,1.0928721703497957,0.22738923755204118,0.6806255007644989,0.09985848312462685,0.30094024259139873,-0.9392778786638011,-0.9094584485142122,-0.8736187411918526,-0.15847597155681867,-1.0078438333905677,0.31349855488583994,-0.4139076568063512,-0.4030248510935808
1.1360431497593007,1.307746317947115,-0.44516074381666326,-1.117330750348981,-1.4831107692796233,0.6485691424797005,0.2916903274854581,1.0975789041086677,0.2168114336458882,0.6725558586553209,0.10510977862060518,0.29612936932638484,-0.9450110235260136,-0.9068620509064275,-0.8797878212133603,-0.1361702319318137,-1.0146781180601123,0.2996887397726586,-0.35821447843905674,-0.4071695445304528
1.0893686521845685,1.279092021287934,-0.432644667165272,-1.0909301148889763,-1.4769421237128606,0.6560437058945153,0.31106081893302623,1.1037892203500423,0.21202509703676908,0.6911862063073801,0.10727705455941089,0.2999009598651588,-0.9407209151257184,-0.895875442510524,-0.8719494607154447,-0.14307286768969502,-1.014464546664189,0.3664806750828072,-0.40882262747716386,-0.3777126161755416
1.1237291368482683,1.2580172482611816,-0.4261657568986695,-1.1061717188658864,-1.4574637896818508,0.6772853721570815,0.32510533721421925,1.1090379787512827,0.21575843959188176,0.7081675401371291,0.10840065314807597,0.30151017182836937,-0.930073646095895,-0.8944329993950881,-0.8683568788205667,-0.12098017237820517,-1.0064342621774742,0.3467731709142607,-0.41067906675607363,-0.38555792875247785
1.15687629109935,1.340036321064127,-0.424840525253228,-1.105536652033515,-1.4566357325799086,0.6600764935973921,0.31912273721911344,1.1107589835479557,0.2326542078220721,0.7063080139119707,0.11489307846584322,0.30114139408679996,-0.9239114903936531,-0.9104296935452724,-0.8639296566874847,-0.1286071588020368,-0.9915696930212149,0.33558455093679734,-0.41382694205509446,-0.3632061891464899
1.1193663104709837,1.3157161151541128,-0.43014145183499386,-1.1079861955298043,-1.4445719281956484,0.6758252248853502,0.3390768969588872,1.1200315859044059,0.2501721998114479,0.7246225929597583,0.11709326314992373,0.30367255040393315,-0.9175153287786676,-0.8807586386607558,-0.8493053081659105,-0.1285432455079821,-0.9793534091744042,0.3835669841156358,-0.49583312933215457,-0.33278709981516214
1.1338230132596179,1.3270545895310788,-0.3975996525413769,-1.1159698928510429,-1.450588636679486,0.6712361906027666,0.3423235518342799,1.1248301882467302,0.24801834833734454,0.7102024933646612,0.13133334735522234,0.3202396110668452,-0.9154872775348917,-0.8893411751975994,-0.8446966425027842,-0.10583272168729912,-0.9778584094029412,0.38026621987065784,-0.4361042134020127,-0.3142840041148411
1.1065359867460711,1.298400292871898,-0.3700642839083162,-1.0986416407106272,-1.4597580396340213,0.6621276528600621,0.32886270184529204,1.1416850110241097,0.2394986691731124,0.7089745043480473,0.13098075365585043,0.30126432000065645,-0.9193093741097,-0.888278575435895,-0.8555832543054448,-0.10150792212294793,-0.981830837367114,0.40026496794317323,-0.36321879301698806,-0.3094731992327576
1.1230837483309182,1.2818444770243713,-0.4052565464928161,-1.0941054490508324,-1.438350104649862,0.6586511117368922,0.32521477501900775,1.1444870028194043,0.22968667912441842,0.7128689838007374,0.13345361080077842,0.30972385789058865,-0.9190753681969567,-0.8815423660868092,-0.8553655220693915,-0.10853838446893783,-0.9816172659711906,0.36740294744537466,-0.416490528846574,-0.29385658646168666
1.2257005225895252,1.2952164821319891,-0.3734509870022223,-1.0932889345520695,-1.4295757381109322,0.6673076991335849,0.3454607689048841,1.1496132697760417,0.23739268106510017,0.7129040692012122,0.13578072921663284,0.3181778082389818,-0.9083110962107616,-0.9020298664697172,-0.8481077808676178,-0.10768620721487854,-0.9645742685765141,0.37012122388241575,-0.32939931224032654,-0.2816445432994747
1.1681060513012353,1.290204547805939,-0.40378406688677015,-1.0934703822184613,-1.4374840632771881,0.6645612316462807,0.3577178030411982,1.1476564689485078,0.2548149463222934,0.7423758055999505,0.13017213877195769,0.3202898989406952,-0.906166042010614,-0.8872929059736804,-0.845023240856864,-0.11420536320843287,-0.9659838397896076,0.3500253945085772,-0.3790388842633497,-0.24708076053127506
