1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
0.037764633,0.00042488186,0.01985576,-0.0058045195,0.031380433,0.026949368,0.045371132,0.017550862,0.033160167,0.030324531,0.015835383,0.0092460598,0.0063211029,0.026140429,0.050929781,0.045355865,-0.0031766177,0.041747222,0.019342403,0.035078898,0.0049449236,0.026201275,0.036091001,0.010947186,0.014447819,0.04261857,-0.0025523436,0.031711403,0.028109501,-0.0054410702
0.00025311236,0.020981824,0.0036765858,0.0026662398,0.057092485,0.046553283,0.030580846,0.011831685,0.025321942,0.039731895,0.049927287,0.0038248369,0.009380604,0.02758487,0.045448479,0.033895091,0.026413125,0.026262035,0.0013597271,0.033360117,0.02994336,0.0074400172,0.010280046,0.020629861,0.027540179,0.031258893,0.016023735,0.0042359017,0.018598951,0.0093167272
0.003977076,0.0025258326,0.035077439,0.021715744,0.047269203,0.01249595,0.0038422667,0.0054698555,0.0018940854,0.033508796,0.055518236,0.0030801309,0.040011962,-0.0048598378,0.042061972,0.0075623957,0.00084410788,0.0024890674,0.030132586,0.013875105,0.012894783,0.017934264,0.017810191,0.019042316,0.029135143,0.04555597,0.01021792,0.0061757664,0.014224629,-0.0041016392
0.020764058,0.020117526,0.011545324,0.016958353,0.04387237,0.042750198,0.035998476,-0.00038758785,0.042447325,0.043342198,0.030350692,0.035120202,0.043594005,0.00042644986,0.015302444,0.012666538,0.026976559,0.023925895,0.020401388,0.0011023991,0.041945601,0.019776706,0.04945579,0.013412584,0.0087388145,0.014093688,0.011334901,0.00024128143,0.0011051482,-0.0017020386
0.02173118,0.037073942,0.127,0.027036981,0.026901778,0.02778757,0.031280292,0.022074262,0.05097055,-0.0026233598,0.00021551933,0.045852617,0.015431774,0.032552571,0.027585919,0.011946414,0.045114373,0.039603507,0.0058576657,0.0054606886,0.0033936837,0.023636382,0.0085564052,0.016904595,0.050766523,0.014428672,0.014867486,0.041134742,0.049008011,0.0022397973
0.114,0.034782011,0.462,0.0035956714,0.037878251,0.038858944,0.0083493975,0.035427386,0.016640997,-0.00094909182,0.0092931114,0.027905635,-0.0027706125,0.010513417,0.016919488,0.02149235,0.019425953,0.039008461,0.0034466702,0.036097982,0.018608173,0.029624069,0.0018765892,0.025518376,0.050862295,0.0074336948,0.016541877,0.021516495,0.020561889,0.044253782
0.414,0.083,0.797,0.012597419,0.032261379,0.019383026,0.0057627669,0.043687163,0.127,0.022269912,0.033688337,0.033114349,0.010750054,0.018119649,0.0042992544,-0.0011011462,0.0093705343,0.021147631,0.018424612,0.0090843734,0.0069281203,0.0042278041,0.0019697484,0.019194713,0.03073532,0.038487769,-0.0061968027,0.028519972,0.014803367,0.040059464
0.718,0.317,0.985,0.09,0.011464701,0.018273748,0.014480901,0.035410163,0.449,0.0083444508,0.00053165894,0.023580985,0.0017837937,0.012973163,0.018390229,0.027855269,-0.0066740147,0.018765444,0.028864748,0.0034075843,0.026429028,0.016356067,0.025738257,0.014070857,0.022472533,0.020090549,-0.0099739221,0.027069388,0.0064263528,0.010363615
0.889,0.55,1.074,0.338,0.024362029,0.12,0.023051747,0.113,0.766,0.134,0.012568005,-0.0039279337,0.018642054,0.038260744,0.014664028,0.0449666,-0.0031852764,0.026405114,-0.0026423318,0.023814792,0.0098296574,0.031249629,0.02602701,0.036295036,0.049534569,0.041906797,0.014222249,0.045219995,0.024688001,-0.0037673911
0.969,0.68,0.983,0.581,0.039082336,0.434,0.040494162,0.417,0.943,0.478,0.029296703,0.0037813285,0.037854106,0.0069169548,0.03338469,0.012638639,0.045097991,0.020522961,0.030676183,-0.00041049373,0.014564704,0.014326693,0.031523203,0.045496518,0.0081791867,0.049253678,0.0036543537,0.0091884724,-0.0038076569,0.021475593
1.002,0.653,0.659,0.712,0.106,0.747,0.107,0.72,1.026,0.819,-0.0063830182,0.010291866,0.011616715,0.045694769,0.01187446,0.051748658,0.038296659,0.023448213,0.004873346,0.048618738,0.0082388782,0.050037413,0.039431096,0.033467979,0.027928749,0.039153328,-0.0001156648,0.040813407,0.0014857708,0.0072855264
1.014,0.444,0.329,0.772,0.384,0.923,0.393,0.888,1.065,1.009,0.031780806,0.040296725,0.03102478,0.041036786,0.030428913,0.020021031,0.020072478,0.0018729446,0.055184789,0.020067354,0.0052330013,0.016796591,0.023365382,-0.0020851159,0.025670749,0.025029775,0.051740809,0.014802545,0.040002397,0.043569289
1.017,0.22,0.15,0.802,0.662,1.007,0.681,0.97,1.084,1.099,-0.0008577372,0.027399339,0.035605757,0.02314615,0.042836558,0.017505976,0.014489638,0.003766064,0.012139491,0.031110031,0.022393885,0.041579266,0.045372845,0.024386855,0.021670764,0.016637942,0.039293029,0.037409114,0.042022779,0.031162232
0.905,0.093,0.069,0.818,0.813,1.038,0.847,0.895,1.093,1.006,0.043796585,0.047234996,0.045523205,0.014129796,0.0090006893,0.039480836,0.011296621,0.030746577,0.051514505,0.037737895,0.0092218567,0.030106436,0.015704743,-0.0035846544,0.055413435,0.027680235,0.013799577,0.010219435,0.014101031,0.044282344
0.605,0.070778662,0.049530494,0.732,0.881,1.046,0.928,0.607,1.096,0.673,0.025517052,0.040447357,0.047336598,0.012733357,0.034550805,0.042810668,0.0010331096,0.04354786,0.034791637,0.036304316,0.020235977,-0.002120492,0.034638336,-0.00336696,0.048508244,0.021378401,0.016387461,0.042529618,0.0022387994,0.013349636
0.304,0.065886666,0.040724344,0.489,0.911,1.052,0.852,0.308,1.097,0.336,0.0062269126,0.022696252,0.03370288,0.034827935,0.040608598,0.021794019,-0.00031740756,0.034775415,0.021863491,0.030345573,0.024075295,0.0060694241,0.051585134,0.016450423,0.030283924,0.044496467,0.038145002,0.014386931,0.01570574,0.0088449038
0.138,0.028743847,0.037918748,0.248,0.926,0.939,0.572,0.138,1.095,0.152,0.02270449,0.037090014,-0.0058336365,0.035155981,0.032637824,0.025758334,-0.010925693,0.046251109,0.033619287,0.03176058,0.005400971,0.036646077,0.033379762,0.0041495537,0.013661207,0.0077024326,-0.00125554,0.019577008,0.026871097,0.030467326
0.061,0.020472984,0.0076597084,0.115,0.827,0.623,0.283,0.053,0.972,0.065,0.030665091,0.027206899,0.038836583,0.036800989,0.038518541,0.010550182,0.019235444,0.040955577,0.046502535,0.012185526,0.047277288,0.012087762,0.035835357,0.013326846,0.032201447,0.007546547,0.010742183,0.0058852348,0.020365144,0.014669072
0.053973303,0.0051046344,0.033325635,0.071416383,0.55,0.304,0.121,0.063776508,0.648,0.042880341,0.014410936,0.022124252,0.042581287,0.0095064262,-0.00022627174,0.013389753,0.0017385583,0.018543766,0.0054113194,0.026395191,0.021327368,0.020995898,0.025221321,0.013283351,-0.0039995582,0.037797261,0.0060132057,0.024695659,0.018186949,-0.0075932538
0.0146603,0.034979318,0.038108341,0.034870151,0.273,0.13,0.056899227,0.029404111,0.323,0.0097013575,0.042788673,0.019748278,0.022206702,0.008901179,0.00050897311,0.032726404,0.02121672,0.016918974,0.012932311,0.029255554,0.016719464,0.029082643,0.0025960131,0.039100218,0.015377274,0.044982386,0.02678699,0.0012843404,-0.0021516275,0.0040225982
0.035561278,0.0087252853,0.002355183,0.026085352,0.123,0.051,0.063461357,0.041666115,0.143,0.046380528,0.02945584,0.0032291863,0.045261898,0.043256131,0.032858454,0.018535751,0.037724618,0.025676501,0.051701524,0.057883552,0.0036881841,0.026469539,0.032723998,0.044763628,0.014660298,0.038135095,0.03806508,0.033307322,0.025519177,0.0030351182
0.045494101,0.0020647431,0.035275945,0.034529395,0.053,0.061336012,0.0090627711,0.030262446,0.059,0.036765978,0.0056173566,0.03941481,0.017802364,0.028702356,0.01438716,0.01435175,0.0077218237,0.020744765,0.021366679,0.052825984,0.047899706,0.037874627,0.027021472,0.038284747,0.025217319,0.0044120631,0.011539643,0.013824044,0.023028162,0.017401829
0.030238212,0.045125762,0.0058735434,0.0056796758,0.023166822,0.036400214,0.0054068929,0.009283793,0.064424084,0.0042448311,0.0084103931,0.023650489,0.047876332,0.017794722,0.020357843,-0.0033685065,0.050193196,0.01273871,0.012586587,0.012122295,0.014932746,0.018778864,0.045325071,0.021448972,0.037607036,0.01872038,0.045351993,0.017180649,0.015710866,0.018235115
0.043190555,0.042510308,0.0045126698,0.0023368371,0.051129921,0.0053524512,0.0045721704,0.053700634,0.032633864,0.03922063,0.032575666,0.046617744,0.034463047,0.037090999,0.050648489,0.046491682,0.029442025,0.048883031,0.003733804,0.016611185,0.004323772,0.0030820372,0.033072123,0.023758793,0.00088943434,0.023051476,0.0276333,0.016903515,0.046171279,0.053169181
0.021148818,0.022553845,0.030157389,0.033759972,0.012812398,-0.0003654563,0.031737209,0.020579716,0.022287853,0.021513659,0.021998417,0.033249905,0.013794285,0.030985882,0.0094898601,0.010535255,0.0073489704,0.010178469,0.013299433,0.0068375518,-0.0002417496,0.037007251,0.052918019,0.045336305,-0.0031281622,0.0011132956,0.020240436,0.035496657,0.0030233674,0.015270129
0.039419722,-0.004739334,0.0055041688,0.042656968,0.043928166,0.02379367,0.037548337,0.038027681,0.034008829,0.022703826,0.0015581619,0.05630736,0.0053772861,0.050838516,0.024724659,0.026615573,0.036525692,0.0087539087,0.0045729368,-0.0015872915,0.017263246,0.015051444,0.001964553,0.024071683,0.023016301,0.027420922,0.026164399,0.01617411,0.031492806,0.0043051301
