1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1.7613808,1.568474,1.4463001,1.7641677,1.7790179,1.513432,1.6561027,0.52484108,0.39157309,1.6256061,1.7840405,0.33084674,1.7837941,1.6234099,0.98187937,1.0811042,1.3833934,1.6383992,0.18251809,0.89794077
1.7294248,1.530356,1.4279428,1.7210175,1.7313825,1.467944,1.619068,0.50080229,0.36945283,1.6350423,1.7283977,0.31011556,1.7314482,1.5800113,0.97807086,1.0316883,1.3971542,1.6237064,0.19113623,0.88142134
1.6788066,1.4927556,1.3736423,1.6750098,1.6839585,1.4229359,1.5642555,0.46619123,0.35483571,1.6556782,1.6734765,0.29834688,1.6804093,1.5379612,0.93175046,0.95372815,1.3990814,1.6103903,0.20164256,0.86642527
1.6146098,1.4689787,1.3558062,1.6426975,1.589773,1.3784239,1.5282153,0.44410192,0.33370604,1.6668675,1.6192933,0.24728744,1.618657,1.4972903,0.90037467,0.88576801,1.4018453,1.5984421,0.21402842,0.85296075
1.5291964,1.4027595,1.2910904,1.6218026,1.5430287,1.3331822,1.4668354,0.41248501,0.32089616,1.678629,1.5658726,0.19772382,1.5696232,1.4461117,0.88531495,0.818403,1.3813741,1.5878706,0.12846202,0.84105235
1.4652777,1.3555841,1.2677035,1.6203705,1.4965186,1.2879406,1.4021028,0.39244222,0.30079246,1.6909626,1.5132473,0.18799487,1.4960874,1.3738297,0.88566686,0.72955998,1.32384,1.5787017,0.14302191,0.83069187
1.4097854,1.3087598,1.2211683,1.5895821,1.4634212,1.2419407,1.3593206,0.3732443,0.25289618,1.7038633,1.5132473,0.18214762,1.4225548,1.3673341,0.88719947,0.66830839,1.3530352,1.5709267,0.057836606,0.83069187
1.3462449,1.2623017,1.1749658,1.5480572,1.430815,1.1964335,1.295729,0.30995625,0.20559839,1.7313345,1.4503151,0.18019441,1.3617277,1.3310639,0.8451842,0.61724678,1.4535449,1.5645543,-0.027288065,0.82191209
1.2914795,1.2162218,1.1291108,1.5181645,1.3987001,1.1514414,1.2328644,0.25605308,0.18685085,1.7458998,1.387965,0.13986525,1.3012495,1.2963224,0.82038943,0.58997946,1.4919688,1.5560521,-0.19730355,0.81471299
