1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,11.0,11.0,12.0,12.0,13.0,13.0,14.0,14.0,15.0,15.0,16.0,16.0,17.0,17.0,18.0,18.0,19.0,19.0,20.0,20.0,21.0,21.0,22.0,22.0,23.0,23.0,24.0,24.0,25.0,25.0,26.0,26.0,27.0,27.0,28.0,28.0,29.0,29.0,30.0,30.0,31.0,31.0,32.0,32.0,33.0,33.0,34.0,34.0,35.0,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,44.0,45.0,45.0,46.0,46.0,47.0,47.0,48.0,48.0,49.0,49.0,50.0,50.0,51.0,51.0,52.0,52.0
2.9525759,0.831604,9.2201233,5.7258611,5.084991,2.552032,4.1694641,1.899719,2.9182429,5.4359441,2.8495791,1.941681,4.5280461,4.2762761,2.281189,0.59509301,10.334015,9.8228455,5.771637,6.2141418,6.710052,6.168365,3.96347,2.4185181,3.8413999,1.163483,5.48172,5.771637,6.0691829,4.4403081,10.063171,8.4762573,7.5149541,8.3007813,3.0288701,3.978729,4.9552922,4.1732788,3.780365,3.456116,3.3531189,2.7542109,6.6566472,2.983093,6.759644,4.2724609,6.5002441,2.9411321,3.3760071,3.7536621,1.766205,3.40271,2.7351379,-0.160217,4.3983459,1.491547,5.7411189,1.205444,2.513885,3.5362239,1.968384,2.277374,-3.383636,0.93078601,1.869202,1.6403199,2.1820071,2.6092529,1.861572,0.59890699,4.138947,-0.030517999,-6.5231318,0.63323998,1.319885,1.255035,0.64468402,2.9716489,5.7945251,5.4893489,6.2522888,3.7117,2.5405879,2.132416,6.4353938,6.130219,2.9029851,4.1046138,2.967834,4.6768188,1.735687,2.5444031,4.1618352,3.1738279,2.2010801,1.9035341,3.0250549,5.065918,3.616333,2.07901,2.4528501,1.781464,2.2125239,1.529694
2.7046199,0.75912499,9.1514587,5.8746338,5.2337651,2.437592,4.3106079,1.979828,2.910614,5.6877141,3.1013491,2.3918149,4.5013428,4.2037959,2.296448,0.55313098,10.562897,9.6702576,5.8288569,6.5345759,6.6757202,6.1416631,4.1313171,2.2315979,3.8986211,1.079559,5.2146912,5.8898931,6.004333,4.2915339,9.8075867,8.5830688,7.50351,8.3389282,3.1890869,3.8413999,4.940033,4.3716431,3.7117,3.5896299,3.4446721,2.8839109,6.9084172,3.0441279,6.7520142,4.0550232,6.835937,3.02124,3.4942629,3.635406,2.059937,3.1776431,2.1781919,-0.205994,4.264832,1.564026,5.6686401,1.167297,2.311707,3.582001,2.0866389,2.2392271,-3.417969,0.862122,1.880646,1.537323,2.1057129,2.7580259,1.800537,0.56457502,3.9672849,0.087738,-6.9961548,0.65994298,1.522064,1.2779239,0.50735497,3.1394961,6.1035161,5.7182312,6.23703,3.810883,2.746582,2.0294189,6.2675481,6.1569209,2.8076169,4.0397639,2.895355,4.8179631,1.644135,2.4490359,4.1236882,3.074646,2.040863,1.8234251,2.9907229,4.932404,3.6239619,1.880646,2.6512151,1.808167,1.819611,1.346588
2.46048,0.64849901,9.0789785,5.9394841,5.172729,2.311707,4.1656489,1.995087,3.074646,5.7182312,3.2997129,2.479553,4.6882629,4.2724609,2.1781919,0.377655,10.803223,9.7846975,5.7411189,6.6261292,6.8435669,6.0691829,4.1351318,2.113342,3.742218,1.255035,5.2070618,5.8898931,6.1645508,4.40979,9.6855164,8.6021423,7.5950618,8.2511902,3.0288701,3.59726,4.8789978,4.379272,3.6582949,3.5324099,3.2272339,2.838135,6.9732671,3.311157,6.622314,4.0206909,6.999969,2.9602051,3.3607481,3.7384031,1.9836431,3.162384,2.3040769,-0.27847299,4.1160579,1.384735,5.7563782,1.243591,2.258301,3.650665,2.166748,2.1209719,-3.5514829,0.835419,1.853943,1.689911,2.166748,2.7427671,1.941681,0.47302201,3.940582,0.148773,-6.855011,0.808716,1.792908,1.392365,0.52642798,3.364563,5.9928889,5.657196,6.3056951,3.9520259,2.750397,1.9836431,6.381989,6.23703,2.8686521,4.119873,2.910614,4.699707,1.701355,2.315521,4.1732788,3.181458,1.869202,1.819611,2.895355,5.0201421,3.639221,1.998901,2.929687,1.758575,1.911163,1.335144
2.1934509,0.56076002,8.9874268,5.8708191,5.0735469,2.4871831,4.2572021,1.998901,3.1242371,5.6800842,3.3531189,2.6855471,4.7645569,4.2915339,2.2125239,0.25558501,11.039734,9.5672607,5.695343,6.8435669,6.9732671,6.29425,4.2610168,2.113342,3.704071,1.213074,5.115509,5.6991582,6.061554,4.4250488,9.3154907,8.6212158,7.465363,8.0947876,3.2615659,3.307343,4.959106,4.1542048,3.692627,3.490448,3.3912661,2.979279,7.2669978,3.0975339,6.7062378,4.0969849,7.019043,3.0326841,3.2272339,3.4675601,2.0866389,3.093719,2.0179751,-0.228882,3.9482119,1.296997,5.7945251,1.270294,2.1095281,3.7345891,2.456665,2.2888179,-3.276825,0.64086902,1.811981,1.674652,2.166748,2.6550291,1.602173,0.63705403,3.7307739,0.068664998,-6.187439,0.85067701,1.846313,1.319885,0.431061,3.6239619,6.053925,5.7830811,6.1950679,3.944397,2.7961731,1.838684,6.4888,6.168365,2.9602051,4.3106079,3.1242371,4.6539311,1.674652,2.5253301,4.2076111,3.1204219,1.9493099,1.773834,2.857208,4.9819951,3.8566589,2.0332339,3.2310491,1.708984,1.953125,1.2245179
2.1095281,0.47683701,8.6975098,6.0653691,4.989624,2.311707,4.1122441,1.918793,3.1051641,5.878448,3.6659241,2.7923579,4.8522949,4.2228699,1.991272,0.43487501,11.226654,9.5672607,5.7411189,7.0114141,7.1334839,6.3934331,4.283905,2.0141599,3.631592,1.2779239,4.9858088,5.9318538,6.0005188,4.7035222,8.9836121,8.8729858,7.686615,8.0566406,3.437042,3.1509399,4.9362178,4.2419429,3.635406,3.437042,3.1890869,2.876282,7.3547359,3.364563,6.6490169,3.9825439,7.2631841,3.1013491,3.0708311,3.6201479,2.2850039,2.910614,1.82724,-0.400543,4.0092468,1.194,5.7945251,1.4610291,2.2850039,3.635406,2.2010801,2.262115,-3.509521,0.831604,1.834869,1.800537,2.384186,2.7809141,1.495361,0.82397503,3.7384031,0.106812,-4.5700068,0.77438402,2.0027161,1.522064,0.484467,3.799438,6.29425,5.7296748,6.111145,3.8223269,2.5558469,1.914978,6.6871638,6.3362122,2.967834,4.3144231,3.0975339,4.669189,1.750946,2.4490359,4.0588379,3.34549,1.739502,1.873016,2.731323,4.9514771,3.6239619,1.9569401,3.707886,1.7967221,1.945496,1.228333
1.731873,0.46157801,8.6288452,5.9394841,4.8789978,2.3765559,3.9558411,2.0675659,3.1166079,5.9432979,3.84903,2.891541,4.7798162,4.21524,2.0561221,0.14114401,11.226654,9.5939636,5.7678218,7.1029658,7.183075,6.5536499,4.4593811,1.991272,3.7002561,1.361847,5.0125122,5.9623718,6.1569209,4.7264099,9.0293884,8.7432861,7.6065059,8.1710815,3.238678,3.0632019,5.0239558,4.3296809,3.7536621,3.490448,3.1585691,3.223419,7.3928828,3.4294131,6.4277649,3.9825439,7.087708,3.238678,2.9029851,3.6125181,2.334595,2.9067991,1.625061,-0.19454999,3.7384031,1.0452271,5.5732732,1.4343261,1.888275,3.8604741,2.2659299,2.1934509,-3.1776431,0.675201,1.846313,1.754761,2.456665,2.765656,1.373291,0.84686297,3.6582949,0.019073,-2.3040769,0.88119501,1.77002,1.735687,0.442505,4.0092468,6.420135,5.5274959,6.2255859,3.723145,2.8343201,1.724243,6.595612,6.2904358,2.799988,4.3373108,3.128052,4.6386719,1.38855,2.586365,4.1694641,3.3721919,1.51062,1.63269,2.6855471,4.8751831,3.704071,2.063751,3.59726,1.789093,1.804352,1.213074
1.76239,0.415802,8.2359314,5.9623718,4.9133301,2.315521,4.001617,2.151489,2.96402,5.9776311,3.9367681,3.21579,4.806519,4.341125,1.926422,0.16784699,11.432648,9.3307505,5.9318538,7.175446,7.3699951,6.8626399,4.7874451,1.934052,3.7193301,1.312256,4.9476619,5.947113,6.0844421,4.7874451,8.5868835,8.8768005,7.4501042,8.1443787,3.3226011,2.8305049,4.8141479,4.2800899,3.765106,3.433228,3.1585691,2.9754641,7.3432922,3.4255979,6.5307622,3.9711001,6.8016052,3.1242371,2.822876,3.5324099,2.5787351,2.7542109,1.556396,-0.25176999,3.818512,1.182556,5.5580139,1.689911,1.834869,3.692627,2.262115,2.368927,-3.0288701,0.77438402,1.773834,1.70517,2.716064,2.8991699,1.029968,0.93078601,3.5552981,0.15640301,0.61416602,0.82778901,1.800537,1.888275,0.27465799,4.1694641,6.603241,5.48172,6.1607361,3.6811831,2.8610229,1.9493099,6.5383911,6.053925,2.71225,4.2228699,3.1890869,4.5318599,1.194,2.529144,4.127502,3.3721919,1.51825,1.5678411,2.563477,5.027771,3.692627,2.063751,3.673553,1.918793,1.857758,1.308441
1.754761,0.286102,7.9879761,6.0157781,4.9743652,2.2468569,3.974915,2.0904541,3.0288701,5.9700012,4.1885381,3.2615659,4.8027039,4.2724609,1.846313,0.24795499,11.737823,9.4070435,5.8364868,7.0915222,7.3051448,6.923676,4.5089722,2.101898,3.639221,1.167297,5.0125122,5.9051509,5.9776311,4.7683721,8.8043213,8.8615417,7.5950618,8.0490112,3.505707,2.563477,4.699707,4.3716431,3.7384031,3.3149719,3.170013,3.1585691,7.2593689,3.547668,6.3018799,3.814697,6.4048772,3.131866,2.8266909,3.6468511,2.567291,2.8343201,1.403809,-0.072479002,3.7345891,0.98800701,5.4397578,1.636505,1.9836431,3.7117,2.204895,2.311707,-2.8495791,0.71716303,1.907349,1.792908,2.7236941,2.8648379,0.95748901,0.74386603,3.4599299,0.15640301,3.4828191,0.88882399,1.743317,2.02179,0.118256,4.3296809,6.671906,5.73349,6.0157781,3.669739,2.7351379,1.9836431,6.595612,6.0958862,2.6512151,4.15802,3.2043459,4.6577449,1.312256,2.4299619,4.226685,3.143311,1.2779239,1.682281,2.4528501,5.0773621,3.7918091,2.1209719,3.5362239,2.059937,1.995087,1.132965
1.438141,0.27847299,7.717133,6.1836238,4.9934392,2.113342,3.7155149,2.0828249,3.0784609,6.0310359,4.2419429,3.6048889,4.8942571,4.1160579,1.842499,0.16784699,11.856079,9.4947805,6.1149602,7.213593,7.2212219,7.328033,4.6882629,2.220154,3.7841799,1.316071,4.8599238,6.1073298,6.053925,5.1193242,8.808136,9.0103149,7.4043269,7.9841609,3.383636,2.4185181,4.573822,4.3869019,3.8948059,3.269196,3.002167,3.2653811,7.175446,3.5018921,6.206512,3.669739,6.187439,3.1509399,2.8457639,3.635406,2.639771,2.822876,1.003265,-0.144958,3.5705571,0.97656202,5.2452092,1.556396,1.895905,3.704071,1.979828,2.4833679,-2.6626589,0.49972501,1.834869,1.8501281,2.895355,2.9144289,0.54550201,0.29373199,3.4141541,0.0,5.897522,0.81634498,1.483917,2.117157,0.198364,4.3678279,6.671906,5.4397578,5.9585571,3.6773679,2.8266909,1.945496,6.5689092,6.1340332,2.6550291,4.2610168,3.379822,4.6615601,1.270294,2.5024409,4.3830872,3.3035281,1.285553,1.720428,2.4833679,5.1307678,3.7727361,2.2315979,3.5133359,2.010345,2.07901,0.99182099
