1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
-0.11165366,-0.34770347,-0.34442631,0.015378638,0.12416726,-0.059017868,0.94788973,0.059847197,-0.043719561,0.21032268,0.12505475,0.13846625,-0.56844079,0.22125239,0.68834554,-0.4917178,0.023235388,0.10938525,0.37854085,-0.13885114,0.17876728,1.8704788,0.2491066
-0.036505095,-0.24788138,-0.32978506,0.040599608,0.11144011,-0.059017868,-0.021175379,0.084141603,0.0037639362,0.21032268,0.11150853,0.18783248,-0.53012419,0.24136625,0.6172271,-0.45549061,0.0039899153,0.090422052,0.37854085,-0.11908414,0.15846407,0.085997886,0.21049273
-0.074079374,-0.28531466,-0.32978506,0.0027681537,0.14962155,-0.070513034,-0.021175379,0.16917203,0.03937656,0.1982114,0.11150853,0.1508078,-0.51096588,0.3017078,0.6172271,-0.45549061,0.023235388,0.090422052,0.40218164,-0.05978313,0.15846407,0.10925133,0.22979966
-0.061554615,-0.23540362,-0.32978506,-0.0098423312,0.1368944,-0.024532368,-0.021175379,0.24205524,0.1106018,0.1982114,0.016684982,0.23719871,-0.47264929,0.34193552,0.56981481,-0.43737701,0.061726332,0.14731163,0.42582242,-0.020249125,0.2193737,0.13250477,0.22979966
0.038643465,-0.18549257,-0.37370879,0.0027681537,0.12416726,0.032943466,-0.021175379,0.27849685,0.18182705,0.24665651,0.070869869,0.28656493,-0.39601609,0.42239093,0.68834554,-0.40114983,0.11946274,0.20420121,0.44946321,0.039051882,0.25998011,0.10925133,0.19118579
0.051168225,-0.110626,-0.35906755,-0.0098423312,0.1368944,0.10191446,-0.033164692,0.42426329,0.3005358,0.25876779,0.097962313,0.39763895,-0.30022459,0.48273249,0.64093325,-0.32869545,0.17719916,0.26109078,0.54402634,0.01928488,0.28028332,0.13250477,0.21049273
0.13884154,-0.073192724,-0.35906755,0.11626251,0.18780298,0.1249048,-0.021175379,0.35138006,0.24118142,0.3677693,0.12505475,0.47168829,-0.24274968,0.50284635,0.71205169,-0.25624108,0.23493558,0.31798036,0.56766713,-0.00048212271,0.32088974,0.13250477,0.2491066
0.23903962,0.089018171,-0.21265512,0.078431061,0.21325727,0.25135164,0.0028032464,0.32708566,0.2055688,0.39199185,0.084416091,0.39763895,-0.24274968,0.36204936,0.78317013,-0.22001389,0.27342652,0.35590675,0.66223027,-0.11908414,0.2396769,0.20226509,0.26841355
0.21399011,0.12645146,-0.15409015,0.21714639,0.2514387,0.2628468,0.074739123,0.33923287,0.16995618,0.45254824,0.17923965,0.34827272,-0.20443309,0.32182166,0.49869637,-0.12944592,0.15795369,0.20420121,0.56766713,-0.099317134,0.19907049,0.17901165,0.32633437
0.23903962,0.089018171,-0.11016643,0.25497784,0.35325586,0.1938758,0.13468569,0.21776083,0.074989182,0.46465952,0.28760942,0.33593116,-0.28106628,0.28159395,0.47499023,-0.11133233,0.11946274,0.18523802,0.40218164,-0.13885114,0.17876728,0.24877197,0.34564131
0.063692985,0.014151604,0.050887248,0.24236736,0.42961872,0.1593903,0.17065362,0.13273041,0.063118308,0.34354674,0.36888674,0.24954026,-0.28106628,0.22125239,0.54610867,-0.23812748,0.10021728,0.18523802,0.44946321,-0.23768615,0.097554443,0.27202541,0.40356212
0.10126726,-0.035759441,0.06552849,0.26758833,0.34052871,0.1249048,0.30253607,0.20561363,0.01563481,0.28299035,0.27406319,0.31124805,-0.31938288,0.22125239,0.33275335,-0.25624108,0.0039899153,0.090422052,0.37854085,-0.19815215,0.056948025,0.34178574,0.442176
0.063692985,-0.098148246,0.050887248,0.29280929,0.35325586,0.032943466,0.19463225,0.16917203,-0.031848687,0.16187757,0.24697075,0.20017404,-0.37685778,0.18102469,0.33275335,-0.27435467,-0.015255556,0.07145886,0.3076185,-0.21791915,0.097554443,0.3185323,0.30702743
0.0010691853,-0.110626,0.036246005,0.20453591,0.32780157,0.044438633,0.15866431,0.13273041,-0.06746131,0.077098624,0.23342453,0.10144158,-0.33854119,0.12068312,0.26163491,-0.31058186,-0.015255556,0.052495667,0.28397771,-0.19815215,0.016341608,0.17901165,0.30702743
