1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
-0.36292248,-0.11628048,-0.17931673,-0.10375691,-0.20809963,-0.42801922,-0.24443664,-0.25417367,-0.27578283,-0.19610697,-0.19958755,-0.20677131,-0.30869861,-0.19389869,-0.17764928,-0.22442349,-0.18271786,-0.24826671,-0.14800254,-0.1647967,-0.10203257,-0.067976055,0.014462796,-0.074313057,-0.24962107,-0.21573001,-0.20418327,-0.20465405,-0.23472861,-0.20939498
-0.36532777,-0.11642809,-0.18108243,-0.095309833,-0.19696822,-0.44440692,-0.25150433,-0.25821344,-0.27990749,-0.19057197,-0.19152601,-0.2164257,-0.30764003,-0.2033169,-0.17595094,-0.22722064,-0.17747144,-0.2556271,-0.14748106,-0.16571309,-0.096905238,-0.053381899,0.034501863,-0.070288221,-0.25710038,-0.22500459,-0.2165677,-0.20224771,-0.23960984,-0.21483286
-0.387812,-0.10543147,-0.17809633,-0.0802619,-0.17793435,-0.47502919,-0.25981222,-0.25569686,-0.28080741,-0.1903473,-0.19157448,-0.23001781,-0.31443463,-0.20711998,-0.18062138,-0.23141637,-0.18127713,-0.26386635,-0.15179195,-0.17402935,-0.10458011,-0.043660385,0.053229649,-0.068215731,-0.26612303,-0.23004426,-0.22200775,-0.19665723,-0.2374579,-0.2243837
-0.40559023,-0.089785276,-0.17004682,-0.068881111,-0.15431197,-0.48268475,-0.26466846,-0.25441649,-0.28403215,-0.18693644,-0.19159064,-0.24165105,-0.32214009,-0.2125114,-0.18906592,-0.22573731,-0.18532747,-0.27788405,-0.15227866,-0.17666398,-0.10951396,-0.043185005,0.074882602,-0.062148441,-0.27087179,-0.2342264,-0.22408931,-0.19979276,-0.23488607,-0.23581246
-0.39900183,-0.06517204,-0.15745324,-0.051379986,-0.12104519,-0.48459864,-0.26726841,-0.25600591,-0.28208231,-0.18328048,-0.18582316,-0.24924664,-0.32839309,-0.21546438,-0.20692211,-0.22183825,-0.18228292,-0.28702411,-0.163925,-0.18156668,-0.1041609,-0.03885905,0.09596397,-0.054789599,-0.27404329,-0.23980698,-0.22737783,-0.19471271,-0.22777417,-0.24603153
-0.3665827,-0.050817394,-0.14743031,-0.038431177,-0.10524029,-0.4619908,-0.26794081,-0.25616044,-0.27570783,-0.17547838,-0.17905405,-0.25576285,-0.33713251,-0.21946879,-0.21395137,-0.23633257,-0.18095093,-0.29416479,-0.16371641,-0.18328492,-0.10174234,-0.031205438,0.11522972,-0.045478411,-0.27385673,-0.24639022,-0.2283399,-0.18268102,-0.22257803,-0.25581279
-0.32454241,-0.039525565,-0.13236994,-0.023408535,-0.07949359,-0.44895241,-0.26832931,-0.25260632,-0.2712082,-0.17033145,-0.18241438,-0.26113973,-0.33375983,-0.22114662,-0.20553042,-0.23993496,-0.17972767,-0.29699909,-0.14772442,-0.17627451,-0.092551841,-0.020461858,0.14051391,-0.034455166,-0.27441641,-0.2516014,-0.22706297,-0.17991008,-0.21984874,-0.26486824
-0.31732654,-0.026388665,-0.12252877,-0.010586179,-0.041510835,-0.4659382,-0.26653624,-0.24706542,-0.26059657,-0.16589936,-0.18554852,-0.26709627,-0.31940748,-0.22635908,-0.19590647,-0.22370302,-0.17037656,-0.30077816,-0.1321496,-0.16413231,-0.059337037,-0.00021068422,0.16969832,-0.021419503,-0.27339881,-0.25241936,-0.2243342,-0.17359041,-0.21242192,-0.27119323
-0.32652939,-0.02258782,-0.11647866,-0.0076777549,-0.025281068,-0.46952675,-0.26314435,-0.24558637,-0.25264723,-0.15168402,-0.17297963,-0.2720334,-0.31108656,-0.22687361,-0.1867307,-0.20586059,-0.15795371,-0.30297529,-0.1145584,-0.1458961,-0.028315055,0.021680549,0.20590986,0.00080720394,-0.26597039,-0.24757758,-0.22207772,-0.16318725,-0.20546748,-0.27315179
