1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
13.0795,15.7033,14.111,11.714,3.1037,69.13,66.532,72.1806,45.824,80.953,28.7465,31.9126,20.376,5.4477,27.555,8.2903,19.862,10.933,7.2139,10.077
13.083,15.6403,14.441,11.936,3.4368,69.016,66.525,72.4459,46.03,81.053,28.6737,32.0199,20.476,5.4146,27.335,8.325,19.748,10.9892,7.2121,10.531
13.6777,15.5077,14.529,12.233,3.4189,68.842,66.368,72.7457,45.713,81.366,28.9193,31.9713,20.34,5.1448,27.497,8.2751,20.133,11.0222,7.2305,10.621
13.4523,15.5921,14.512,12.22,3.3985,68.782,66.951,72.8145,45.357,81.184,29.0219,32.2816,20.328,5.3964,27.584,8.3439,20.01,10.9655,7.1961,10.483
13.3003,15.5123,14.52,12.227,3.5107,68.782,67.27,72.9061,45.782,81.396,29.0416,32.252,20.435,5.2827,27.584,8.3439,19.798,11.1222,7.1942,10.867
13.6128,15.6186,14.597,12.004,3.48,68.708,67.316,73.1946,45.99,81.065,29.1367,32.3527,20.398,5.5429,27.631,8.4153,20.068,10.9918,7.2647,11.331
13.624,15.6814,14.614,12.118,3.6024,68.722,67.427,73.6005,45.958,81.427,29.2603,32.5719,20.529,5.6237,27.67,8.3468,20.206,11.2548,7.2653,11.619
13.471,15.7223,14.487,12.1,3.5714,68.608,67.64,73.8778,46.102,81.918,29.2678,32.6261,20.616,5.524,27.955,8.4526,20.286,11.2593,7.4053,11.461
13.4057,15.65,14.758,12.177,3.6326,68.548,68.007,73.9716,46.064,81.63,29.3918,32.646,20.816,5.5783,28.041,8.4176,20.269,11.3905,7.3677,11.899
13.6267,15.6017,14.758,12.177,3.8351,67.632,67.523,74.4408,45.848,81.404,29.4339,32.7919,20.567,5.5707,27.876,8.3837,20.326,11.3618,7.3348,12.352
13.5398,15.5943,14.758,12.278,3.6326,67.346,67.247,74.5945,45.627,81.174,29.5456,32.7058,20.42,5.6247,27.706,8.4884,20.166,11.3049,7.4038,12.296
13.359,15.4548,14.843,12.569,3.7138,67.561,67.778,74.7973,45.527,81.705,29.5917,32.7733,20.53,5.8532,27.922,8.456,20.171,11.5801,7.3411,12.694
13.4921,15.3522,14.887,12.401,3.9702,68.172,68.163,74.9687,45.605,82.189,29.6156,32.8021,20.803,5.8832,28.021,8.5597,20.359,11.4989,7.3388,12.588
13.6205,15.7515,14.896,12.408,3.9811,67.677,67.999,75.0249,45.958,82.136,29.7537,32.7955,20.961,5.5505,28.143,8.5239,20.707,11.4528,7.3349,12.89
13.4752,15.6331,14.86,12.381,4.1399,68.13,68.546,75.3277,46.324,82.658,29.8005,32.8408,21.125,6.1676,28.546,8.5242,20.993,11.6505,7.2333,13.301
13.5312,15.6883,15.081,12.293,4.0607,67.998,68.635,75.4844,46.279,82.247,30.1034,33.1373,21.177,5.9891,28.673,8.6308,21.028,11.6369,7.3073,13.551
13.4255,15.5488,15.268,12.484,3.94,67.736,68.266,76.0348,46.101,82.212,30.0959,32.7977,21.079,6.0112,28.373,8.6511,20.935,11.7193,7.3976,13.616
13.4896,15.4682,15.029,12.534,4.2218,67.636,68.166,76.1263,45.896,82.323,30.1485,32.9491,21.085,6.1513,28.379,8.6181,20.94,11.5839,7.3316,13.827
13.8871,15.5333,15.245,12.543,4.3373,67.885,68.721,76.2937,46.057,82.324,30.198,33.1004,21.361,5.7252,28.579,8.6221,21.339,11.5951,7.4395,13.992
13.664,15.5089,15.039,12.541,4.2332,67.806,69.057,76.2298,46.421,83.164,30.0787,33.1382,21.416,6.0317,28.664,8.5915,21.306,11.5123,7.378,14.459
14.2474,15.6064,15.191,12.784,4.4982,68.113,68.928,76.3605,46.62,83.563,30.2466,32.8411,21.599,6.2393,28.778,8.5233,21.618,11.6841,7.2417,14.715
13.9353,15.6551,15.171,12.667,4.577,67.581,68.836,76.4868,46.133,82.796,30.2927,33.0855,21.495,6.115,28.622,8.542,21.376,11.7979,7.329,14.599
13.6325,15.5964,15.276,12.772,4.5794,67.574,68.938,76.5186,46.38,82.753,30.4379,33.108,21.473,6.2127,28.797,8.5035,21.557,11.8331,7.3209,14.725
14.0181,15.6937,15.351,12.853,4.6475,67.994,69.362,76.4202,46.737,83.243,30.4055,33.2043,21.773,6.3015,28.976,8.5325,21.848,11.897,7.3108,15.239
14.0087,15.5168,15.319,12.828,4.5077,67.266,69.062,76.5024,46.324,82.634,30.6172,33.2376,21.585,6.3207,28.962,8.5306,21.848,12.0508,7.2389,15.881
14.2375,15.8556,15.63,13.139,4.9198,67.044,68.424,76.9416,46.249,82.481,30.7756,33.2835,21.557,6.0418,28.919,8.6364,21.705,11.9961,7.3114,16.082
13.9682,15.8857,15.443,12.846,4.7373,67.171,69.072,77.4132,46.544,82.645,30.8662,33.2205,21.805,6.0994,29.182,8.7775,22.172,12.1219,7.3511,16.039
