1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
0.053053325,0.026300424,0.010964832,0.0096209527,0.033692905,0.044371406,-0.00055113335,0.030316359,0.0024898384,0.02259095,0.043682887,0.010964832,0.035099206,0.048631374,0.035705298,0.026766788,0.040927039,0.015949992,0.031095888,0.015531204,0.038485163,0.027555805,0.017364895,0.015070734,0.0037147357,0.024935332,0.044429073,0.023701491,0.024716868,0.022669476,0.018104244,0.045088719,0.0081329667,0.044216807,0.0051246061,0.023204768
0.040692819,0.020641493,0.016505127,0.033562115,0.0047752336,0.052698625,0.034473733,0.0039845025,0.0077181944,0.041485442,0.044505793,0.016505127,0.01138027,0.024220689,0.027144171,0.021789774,0.048510865,0.016484769,0.020343772,0.03502491,0.0047272156,0.039017666,0.02682061,0.0066355952,-0.0010833903,-0.0065263966,0.01656118,0.042789216,0.033607659,0.0089018706,0.015129739,0.020805918,0.032531236,0.037163313,-0.0017942853,-0.0026800765
0.039424033,0.042975949,0.033659467,0.011097945,0.026586023,0.012101302,0.0073772257,0.044046086,0.029482619,0.036357405,0.044794321,0.033659467,0.003147735,0.032412067,0.0129556,0.022786765,0.024431986,0.043640344,0.019171844,0.017632684,0.010889456,0.0084183483,0.020686574,0.022704183,0.036099852,0.040685914,0.018818145,0.024493192,0.014628374,-0.0054188367,-0.0045387265,0.025596144,0.034703078,0.017170761,0.021748113,0.0073011875
0.006438627,0.03047423,0.012063381,0.014061021,0.022547255,0.025011633,0.0092504621,0.037493081,0.045493884,0.041028584,0.048495147,0.012063381,0.024170873,0.0087224252,-0.00063717992,0.010444739,0.041886852,0.025462996,0.022260297,0.024192438,0.018563408,0.019438609,0.035293209,0.032252109,0.037577958,0.038908226,0.036317212,0.047308558,0.00059975889,0.0030946377,0.0058971375,0.0093631197,0.030739374,-0.00018462413,0.025622449,0.032834128
0.01815379,0.028347193,0.018570356,0.037548916,0.043449999,0.009519053,0.0014018557,0.0065313498,0.045347336,0.043405534,0.020070777,0.018570356,0.027597661,0.0023327968,-0.004654818,0.039986738,0.035434649,0.023758958,0.010978405,0.037604379,0.038751089,0.047569045,0.019262345,0.0082953707,0.02535609,0.024775095,0.012248476,0.036079371,0.0091497777,0.032853031,0.042000746,0.039357318,0.02861664,0.024360337,0.030053108,0.039399363
0.043179367,0.026437672,0.033005972,0.045263997,0.015038534,0.054856308,0.021975044,0.033349571,0.00505977,0.021944813,0.055453525,0.033005972,0.0046370832,0.030799081,-0.0022678195,-0.0020896681,0.045739294,0.002660122,0.0005561407,0.015680751,0.011415886,0.028828565,0.031324118,0.0026430428,0.042291923,0.021128423,0.0086008334,0.033189331,0.0024216708,0.035366039,0.01164879,0.018954519,0.017324619,0.029624416,0.043689311,0.024768383
0.015575777,0.043635956,0.038811395,0.016220622,0.018162587,0.029893331,0.036176772,0.020327168,0.047209057,0.0060652993,0.051246767,0.038811395,0.03329928,0.015194284,0.010566056,0.045423514,0.047825922,0.0033128914,0.011831339,0.030470855,0.037171678,0.053038515,0.032822722,0.041469153,0.04821827,0.0125311,0.050745458,0.028312099,0.035667453,0.051482227,0.0044732339,0.046458883,0.025165366,0.02580153,0.049814286,0.037534784
0.023580542,0.028316203,-0.0026309431,0.033417474,0.020876706,0.019053233,0.018458875,0.035553532,0.018302216,0.041733313,0.053957529,-0.0026309431,0.038063811,0.029351053,0.010917768,0.01314423,0.046429658,0.042842123,0.024208484,0.0054625233,0.034410294,0.023868391,0.036339143,-0.0013977006,0.010951645,0.042324728,0.032946034,0.0050122862,0.021243836,0.043687526,0.017801925,0.015692257,0.013019075,0.043949126,0.051761288,0.038911576
0.0068416659,0.041036749,0.027331056,0.016520829,0.016737673,0.041729365,0.043252804,0.044127063,0.043318098,0.027639699,0.043487377,0.027331056,0.025159113,0.00060368422,0.030964901,-0.0020266839,0.050599929,0.043997392,0.0051776471,0.023863728,0.042903153,0.0087789503,0.0088156278,0.046143793,4.8867406e-05,0.0040610293,0.051076838,0.0099802993,0.05465765,0.023584855,0.048617951,0.039448112,0.011653083,-0.0040160325,0.025144947,0.013314009
