1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
0.48105169,0.51896034,0.53886193,0.58238495,0.55846366,0.57396551,0.4447078,0.49337907,0.54040384,0.459756,0.65474617,0.50824374,0.35578579,0.44564649,0.49475605,0.68191985,0.39005766,0.53934426,0.57748488,0.44262565,0.53438536,0.51925953,0.44955648,0.57151493,0.51769357,0.62052286,0.46252507,0.4813204,0.51757922,0.41742418,0.63227456,0.49413124,0.51289055,0.46525358,0.53927021,0.52156894,0.46588491,0.4645167,0.46475754,0.4627767,0.59469425,0.49679278,0.43550565,0.40634885,0.42842048,0.58021059,0.4318812,0.43288655,0.57345172,0.5274097,0.074089577,0.048738593,0.54306218,0.003394123,0.94623015,0.21810873,0.31801912,0.44239789,0.77236621,0.25678456,0.06835722,0.15415945,0.22067689,0.22118446,0.50165911,0.40243355,0.34726131,0.69440391,0.27939197,0.76154619,0.78507008,0.12321952,0.74766284,0.64512879,0.76240805,0.52378004,0.18917967,0.026107108,0.49506692,0.13864897,0.60863543,0.71649735,0.55230984,0.26487259,0.28742727,0.67227024,0.14784947,0.76241448,0.17385304,0.5760559,0.22802832,0.43059652,0.24150174,0.43151118,0.91019523,0.0097586499,0.95641636,0.33257141,0.0073486611,0.36037098,0.021239549,0.43693278,0.75379177,0.48961939,0.89764654,0.26981163,0.64436646,0.64007451,0.49445635,0.25996528,0.055313772,0.93744957,0.57857231,0.28856531,0.98974014,0.82699833,0.56499609,0.1100485,0.86019024,0.39722826,0.006107803,0.4305952,0.067785488,0.26904681,0.75983182,0.9154766,0.27743872,0.37137858,0.56686083,0.35592212,0.29086033,0.40236358,0.35670575,0.45282243,0.51991682,0.88552123,0.86218743,0.43913408,0.54800916,0.88423132,0.20359238,0.39587096,0.1836757,0.86165672,0.2409048,0.74237233,0.28284009,0.45635072,0.29092574,0.25141348
0.61451433,0.53748938,0.6939486,0.60825565,0.67321147,0.55691528,0.62160672,0.55254514,0.50850664,0.58343167,0.58302056,0.61411968,0.6390992,0.58382067,0.56717992,0.71059439,0.63000464,0.67992123,0.526955,0.66626094,0.59832214,0.5583161,0.54614715,0.64250897,0.66007707,0.6645708,0.65039873,0.64949827,0.64775148,0.6100467,0.62615228,0.60119235,0.58256453,0.68137461,0.69272972,0.69256929,0.5817266,0.58927349,0.64456768,0.65263917,0.5805984,0.69683483,0.51808224,0.64834572,0.56214408,0.70777488,0.61848577,0.64758397,0.61511509,0.63418445,0.83717064,0.72518236,0.45220745,0.056932885,0.19098644,0.57326038,0.64231523,0.74661722,0.78972986,0.061028929,0.19303982,0.98843927,0.45032381,0.97976522,0.10974237,0.49628889,0.91164742,0.94810874,0.82773217,0.26988366,0.6714368,0.29145713,0.71040869,0.61462696,0.52463735,0.96216103,0.68663781,0.39066754,0.90644327,0.37384767,0.22126573,0.60026215,0.010979092,0.18577826,0.10986171,0.83825559,0.2553703,0.37472247,0.9328979,0.97265108,0.23536677,0.15194708,0.81062811,0.58471862,0.83705645,0.5846413,0.089998815,0.50599946,0.13111471,0.55655575,0.39043083,0.80191197,0.946916,0.59602167,0.72903612,0.80857071,0.47371075,0.027750088,0.25034288,0.16247649,0.73763307,0.054297354,0.83088648,0.2026161,0.98453235,0.17388314,0.95987508,0.8099138,0.66808593,0.17882779,0.27519649,0.24719986,0.48837964,0.21627621,0.1439508,0.82464682,0.33786974,0.24193683,0.11327645,0.79187918,0.53784284,0.57513483,0.48165698,0.50093992,0.51643241,0.84919871,0.68893336,0.86772679,0.87353646,0.75098538,0.60431351,0.4521735,0.88592445,0.213837,0.99292844,0.35109843,0.0017993239,0.61272711,0.85060766,0.43143338
0.61837825,0.74551605,0.78973396,0.79051256,0.73006868,0.77355636,0.64740848,0.77830386,0.78213168,0.73712261,0.81210518,0.63055764,0.70260912,0.66546605,0.72377303,0.71988312,0.77546109,0.72020295,0.71429649,0.80817286,0.80819732,0.72862345,0.68060195,0.70514927,0.71494182,0.76061779,0.6909447,0.74107032,0.75772918,0.79012242,0.77108582,0.72800249,0.74551006,0.57654113,0.68421353,0.6150823,0.66735764,0.82918454,0.74085281,0.77448947,0.67651162,0.71838802,0.70139943,0.75705862,0.75158172,0.74913578,0.66191057,0.68078111,0.80450363,0.7742413,0.20760303,0.67894101,0.53096445,0.13381099,0.968925,0.78114527,0.80899027,0.74915973,0.19579798,0.88033786,0.71165671,0.39629025,0.67146289,0.45137485,0.43198061,0.49835358,0.36909169,0.32683965,0.17923148,0.54266699,0.67687109,0.47847447,0.80092088,0.99521598,0.71241481,0.36428687,0.16976707,0.65011803,0.44252996,0.55217503,0.35650893,0.55882055,0.18657144,0.53234993,0.54055043,0.19822179,0.16960881,0.4138865,0.32868961,0.016674713,0.99235897,0.075967361,0.47948455,0.19507153,0.073243434,0.47110187,0.70507748,0.19376594,0.30913643,0.53506711,0.32248159,0.21907736,0.87145215,0.76993388,0.20715808,0.82958085,0.96854594,0.76721474,0.52329906,0.23425124,0.94402919,0.3812661,0.72416617,0.32340138,0.70608477,0.28644587,0.98685222,0.37505158,0.4691052,0.30952498,0.2394917,0.16529762,0.4299153,0.11087022,0.73210385,0.61368235,0.4073196,0.50141459,0.49652027,0.78882317,0.66293291,0.14114982,0.39343459,0.95003395,0.19856307,0.8288017,0.90183137,0.62545015,0.29828415,0.51208665,0.86393764,0.47303064,0.59533642,0.75287412,0.35857996,0.50674715,0.77430971,0.53395818,0.74984802,0.10704016
0.49711009,0.5112202,0.50985124,0.52443113,0.50725943,0.62422306,0.51899746,0.46188534,0.51260911,0.48934765,0.49640311,0.48742853,0.50195712,0.4428075,0.47895314,0.5443035,0.52357453,0.45650192,0.48387076,0.4794465,0.51937561,0.61188894,0.49030277,0.37815567,0.39639527,0.49866549,0.43156766,0.52546888,0.55097003,0.52506635,0.45171332,0.41120704,0.4872114,0.55992327,0.49563993,0.53115835,0.45015136,0.50816799,0.51981067,0.45120076,0.45557595,0.43947028,0.54789442,0.53338003,0.491307,0.54223342,0.48858718,0.4577673,0.53543396,0.52050314,0.87718175,0.39305176,0.20834598,0.46495428,0.73856042,0.78044595,0.24108406,0.5367878,0.43665664,0.41862541,0.092988927,0.80296532,0.81397693,0.54281311,0.12402592,0.59403703,0.68527968,0.34626072,0.62492353,0.47076325,0.37661108,0.2832679,0.69162515,0.7270796,0.85689633,0.071234572,0.42923854,0.91502591,0.40745574,0.70206645,0.8413691,0.63932376,0.35411647,0.18198047,0.95619615,0.19343375,0.61086898,0.20847022,0.009332512,0.043390472,0.43655478,0.0014190582,0.62400055,0.75442458,0.85721276,0.15571983,0.99947786,0.2203101,0.45496615,0.60743261,0.20825839,0.29779518,0.066676945,0.31780539,0.83118862,0.98444841,0.7450931,0.35387917,0.072830805,0.8783277,0.95589584,0.48693244,0.50878723,0.92233809,0.54825089,0.29820099,0.23612917,0.53931058,0.86198984,0.083820882,0.31834483,0.23309027,0.75122361,0.32702429,0.0062257874,0.53049029,0.90149562,0.40761944,0.63457948,0.28166034,0.38835567,0.36129706,0.084258001,0.2537181,0.70395283,0.68486378,0.68765255,0.39889556,0.38084753,0.74162909,0.64975098,0.48090034,0.74925126,0.84185173,0.57959346,0.57412562,0.70867106,0.46839876,0.3743456,0.445789
0.65952413,0.56141838,0.61629206,0.64376788,0.64347167,0.62284734,0.6359999,0.65394435,0.65477443,0.57640526,0.62034735,0.62774184,0.50469892,0.60098746,0.61237167,0.67707754,0.53984395,0.70470077,0.58696068,0.60496303,0.69579998,0.54194932,0.64400713,0.68751006,0.70422469,0.6290243,0.64369654,0.67043682,0.59862483,0.59765929,0.6186154,0.58113994,0.60740898,0.63409222,0.5811592,0.62647589,0.63406682,0.58268107,0.64256238,0.66634164,0.63871435,0.59937059,0.67270584,0.52650603,0.58433748,0.53794867,0.56465191,0.6346398,0.59856791,0.65197842,0.7551459,0.60197977,0.95754312,0.83112958,0.92748801,0.234118,0.5230298,0.23365315,0.74036547,0.12959698,0.14390833,0.00034146222,0.15650185,0.8854201,0.54640189,0.30936924,0.41442888,0.24260339,0.28708461,0.34668175,0.49757701,0.82239401,0.7458749,0.32318627,0.62280279,0.74614794,0.6181005,0.32415421,0.80511242,0.58251852,0.32529899,0.99170372,0.76959693,0.15482877,0.35650362,0.74486786,0.781374,0.60980182,0.25448084,0.79662469,0.69281841,0.40637332,0.92948447,0.89226719,0.83184251,0.22506788,0.54087832,0.26296403,0.16689072,0.74753366,0.48100954,0.64565866,0.80937729,0.21779204,0.10240779,0.85855362,0.3848157,0.68430015,0.8808472,0.49293432,0.009977395,0.5711861,0.35582812,0.9591169,0.86100825,0.42425327,0.41323775,0.2210571,0.24128561,0.62292405,0.61760065,0.060165416,0.13339461,0.152902,0.55683053,0.84775856,0.48791063,0.12379353,0.6153294,0.47991368,0.10371284,0.58350447,0.48230529,0.9903812,0.78981118,0.25809638,0.23430283,0.47259751,0.6193868,0.083269748,0.30505312,0.26844016,0.28393901,0.61539285,0.32024356,0.05221138,0.79023514,0.73573281,0.71202525,0.1588243
0.8790139,0.73634007,0.69626634,0.089950679,0.4243095,0.78996303,0.49500582,0.51442346,0.98987215,0.68341587,0.063591371,0.054974147,0.58609207,0.52005247,0.44230541,0.21867663,0.54471611,0.86113981,0.77198039,0.1388742,0.019577624,0.044454092,0.34771267,0.24278536,0.39345636,0.16725355,0.14999725,0.52249531,0.31852425,0.44240231,0.56055953,0.74870572,0.53406413,0.75493327,0.40458,0.39679152,0.8335006,0.76911439,0.58802606,0.11170574,0.63931696,0.62789638,0.10969746,0.81539721,0.43864498,0.32756543,0.19986282,0.15475235,0.93285357,0.40695484,0.19522179,0.23803737,0.33956315,0.19112071,0.28531704,0.28605745,0.33918644,0.29250864,0.21010984,0.21809184,0.28968028,0.22639076,0.20392202,0.26992419,0.26402378,0.15610981,0.29437212,0.29282973,0.21430395,0.218965,0.2929781,0.22108017,0.26595094,0.20687073,0.3376426,0.27276742,0.22656023,0.20429908,0.1337115,0.33075737,0.27688946,0.24401658,0.33401515,0.28188144,0.20594882,0.23249444,0.33440671,0.28554723,0.26805346,0.31979351,0.23267224,0.22461916,0.30040476,0.25654811,0.2105549,0.23372687,0.25235161,0.25280856,0.19847406,0.31890756,0.86110647,0.30120559,0.51786091,0.28701475,0.19791006,0.36192008,0.76824486,0.50027255,0.16924181,0.88728468,0.27896994,0.70379674,0.74367496,0.60569306,0.72482469,0.40088287,0.58056478,0.41131417,0.58218134,0.1530687,0.88378881,0.75024529,0.25844631,0.82370365,0.29917486,0.38510228,0.0014631752,0.85869102,0.71464287,0.29750817,0.46064819,0.26099801,0.86306498,0.9766316,0.50683338,0.89139331,0.39460722,0.65061854,0.60653725,0.66532471,0.19786234,0.65047409,0.85831168,0.34791569,0.72868344,0.61068795,0.99334325,0.75083889,0.53112653,0.70213823
0.66280806,0.14651491,0.76902909,0.030889549,0.49911601,0.17760246,0.64819841,0.73784165,0.72866168,0.042652411,0.84517819,0.84220661,0.031991016,0.20940508,0.28186686,0.49809429,0.61256647,0.016982938,0.62595979,0.98230322,0.53859668,0.36241146,0.55229134,0.48956999,0.86271072,0.05207789,0.62988339,0.80134761,0.3985895,0.1925104,0.85409995,0.78555899,0.13393125,0.049532579,0.73864029,0.20846136,0.62095864,0.27029433,0.86044056,0.93914171,0.86543859,0.083482814,0.57466122,0.17710753,0.16646044,0.10570943,0.98439831,0.93440512,0.66094456,0.85893882,0.2983736,0.33470939,0.2874469,0.35388875,0.35193138,0.41362662,0.37085469,0.33818864,0.23715943,0.39170705,0.32280955,0.28211057,0.43912237,0.3124827,0.28729425,0.3549523,0.28235772,0.38487997,0.28615896,0.307372,0.21774012,0.34870601,0.35773576,0.28328906,0.37782311,0.27359875,0.36584169,0.26586794,0.38190808,0.34770133,0.35323584,0.36981221,0.40387778,0.25328492,0.28049984,0.29182441,0.34667601,0.33515137,0.36300751,0.28750197,0.3321756,0.26574373,0.37459208,0.34360158,0.33508267,0.33678258,0.32427109,0.31495336,0.40231045,0.2730286,0.16983925,0.31462075,0.54631298,0.67519115,0.9668016,0.60102348,0.7750612,0.9046135,0.88788302,0.45889083,0.96091727,0.048874797,0.37018685,0.61915735,0.3463095,0.69171164,0.61727081,0.91977719,0.41692201,0.64288981,0.12135365,0.3610067,0.25652801,0.16534577,0.25291116,0.38322953,0.19627691,0.90843946,0.63518638,0.57089249,0.79153926,0.92454831,0.17062541,0.38299582,0.15891353,0.86376557,0.47650775,0.9860981,0.87572061,0.081252775,0.47222986,0.92711215,0.36440137,0.17148108,0.70132806,0.76349568,0.36111294,0.039749694,0.88396153,0.84622836
0.32881421,0.45605767,0.91213247,0.48522941,0.046351265,0.10481324,0.08852746,0.69253199,0.28797698,0.99538973,0.10022154,0.94300814,0.24248656,0.21260153,0.29734682,0.46483994,0.98841793,0.56186143,0.17566903,0.4684682,0.062045221,0.44172206,0.89494168,0.89719135,0.59721135,0.70725349,0.071452813,0.28784934,0.12788838,0.19665819,0.13208296,0.60786591,0.54954011,0.0132832,0.17811695,0.53377195,0.52610247,0.90513474,0.39652079,0.89047568,0.1181552,0.33584897,0.81820404,0.64071792,0.60346798,0.048447339,0.78017553,0.061590667,0.20894667,0.33758386,0.37061738,0.36692786,0.38725936,0.34621518,0.41047764,0.31664737,0.40676664,0.45562413,0.33634142,0.39408042,0.32592498,0.37790424,0.31125309,0.32655774,0.37388974,0.40036207,0.32517847,0.31955734,0.31329542,0.28765893,0.47921999,0.30840546,0.41474432,0.32587597,0.31604272,0.37913738,0.41888366,0.35394332,0.40671229,0.44786512,0.41887459,0.3434273,0.37704909,0.37902387,0.4419523,0.38778881,0.39086656,0.40406885,0.38431974,0.29773831,0.33405183,0.36191325,0.40104339,0.36914874,0.36597844,0.32594359,0.28867165,0.36964967,0.43661039,0.38343217,0.86751839,0.92653259,0.72026236,0.70022507,0.98294051,0.39580433,0.54728663,0.98806129,0.75177936,0.32997528,0.60154259,0.38066427,0.60045561,0.7096387,0.084904751,0.29149803,0.10449967,0.063738697,0.070763582,0.92477243,0.58542596,0.40433815,0.19913438,0.17543615,0.52861077,0.90918696,0.97393018,0.9138135,0.36193273,0.21275901,0.8836153,0.022859624,0.22218793,0.35408108,0.026315394,0.27447941,0.53299953,0.16527744,0.60219044,0.44940418,0.62316891,0.081623375,0.21447887,0.2487989,0.17136438,0.1518687,0.51367906,0.65877414,0.91413517,0.6342782
0.40238833,0.10975505,0.48448037,0.18443367,0.39600675,0.89292241,0.31342899,0.098594093,0.1343033,0.18746081,0.59794164,0.62249726,0.29157032,0.10484625,0.79783026,0.36643662,0.74003233,0.29406633,0.20567452,0.64194062,0.48760378,0.96442267,0.11228396,0.69475219,0.53087226,0.63176637,0.78442789,0.86693029,0.70322322,0.75809928,0.17043202,0.21756331,0.55573794,0.43248499,0.78936394,0.31581144,0.53120929,0.059403297,0.1682513,0.21203084,0.58318573,0.77193392,0.68502847,0.68409607,0.72292252,0.42310939,0.31747978,0.19624892,0.38827163,0.316429,0.26848077,0.33138664,0.32722789,0.31172148,0.34967321,0.28208792,0.26159043,0.25053492,0.32541329,0.33670829,0.25881943,0.29088166,0.29135832,0.28951506,0.3016608,0.19911204,0.32412167,0.31269697,0.21246582,0.27717924,0.31159709,0.23271809,0.33545595,0.34605684,0.31300037,0.28665392,0.33285088,0.29922808,0.34805257,0.34504927,0.2890348,0.24694709,0.29865378,0.32108096,0.20635266,0.3006506,0.25204198,0.30927818,0.3223509,0.30323029,0.35184498,0.35922934,0.27313205,0.30517842,0.280362,0.37522488,0.26871695,0.21818414,0.19944021,0.43267909,0.54260746,0.80532049,0.071284882,0.16635251,0.65392042,0.14960709,0.29759568,0.80865225,0.4303009,0.56506716,0.049468523,0.057852903,0.66071956,0.65772927,0.2027474,0.72932173,0.18222802,0.95110736,0.65811618,0.63398255,0.58061755,0.75130416,0.77398592,0.1610209,0.90605174,0.94123094,0.33853465,0.16539225,0.80828055,0.84989382,0.22731033,0.62695538,0.30011678,0.6884015,0.21819264,0.0043926126,0.082692932,0.48093341,0.021929823,0.18059137,0.90306875,0.99704144,0.9549589,0.015908339,0.57225475,0.90946481,0.38394386,0.69143656,0.077342785,0.18901056
